id_produk,minggu,current_event,id_toko,harga_promosi,diskon,diskon_margin,hari_jual,kedaluwarsa,tanggal_transaksi
P0053043,3,Promo Akhir Pekan,5,13000,0.1606,-0.0284,160,205,2023-01-21
P0049682,3,Promo Akhir Pekan,5,20500,0.0739,0.1128,24,341,2023-01-21
P0050191,3,Promo Akhir Pekan,5,11000,0.1498,0.0211,65,300,2023-01-21
P0052867,3,Promo Akhir Pekan,5,5500,0.0915,0.0609,137,228,2023-01-21
P0053496,3,Promo Akhir Pekan,5,18100,0.0581,0.183,70,295,2023-01-21
P0053960,3,Promo Akhir Pekan,5,8200,0.0521,0.1538,142,223,2023-01-21
P0049844,3,Promo Akhir Pekan,5,8600,0.0561,0.1245,132,233,2023-01-21
P0054573,3,Promo Akhir Pekan,5,16800,0.0549,0.1001,164,201,2023-01-21
P0056290,3,Promo Akhir Pekan,5,33500,0.1933,-0.0598,175,365,2023-01-21
P0055440,3,Promo Akhir Pekan,5,2800,0.1384,0.05,31,334,2023-01-21
P0054924,3,Promo Akhir Pekan,5,2800,0.1569,0.0914,148,217,2023-01-21
P0054071,3,Promo Akhir Pekan,5,5300,0.0725,0.1474,52,313,2023-01-21
P0052745,3,Promo Akhir Pekan,5,13700,0.0902,0.1031,16,349,2023-01-21
P0054038,3,Promo Akhir Pekan,5,8200,0.1816,0.0377,87,278,2023-01-21
P0052509,3,Promo Akhir Pekan,5,11300,0.1889,-0.0106,90,275,2023-01-21
P0050826,3,Promo Akhir Pekan,5,4600,0.1719,0.0376,90,275,2023-01-21
P0056055,3,Promo Akhir Pekan,5,7100,0.1727,0.0338,105,260,2023-01-21
P0049965,3,Promo Akhir Pekan,5,2900,0.1572,-0.0034,88,277,2023-01-21
P0050583,3,Promo Akhir Pekan,5,28900,0.1135,0.0217,137,403,2023-01-21
P0054890,3,Promo Akhir Pekan,5,24300,0.0542,0.0942,37,503,2023-01-21
P0056009,3,Promo Akhir Pekan,5,13600,0.1981,-0.0576,111,254,2023-01-21
P0055796,3,Promo Akhir Pekan,5,27900,0.188,-0.0231,142,398,2023-01-21
P0052705,3,Promo Akhir Pekan,5,12200,0.1635,0.0364,65,300,2023-01-21
P0056038,3,Promo Akhir Pekan,5,3700,0.0737,0.117,165,200,2023-01-21
P0050736,3,Promo Akhir Pekan,5,1100,0.1407,-0.0127,102,263,2023-01-21
P0054806,3,Promo Akhir Pekan,5,4900,0.0641,0.1306,160,205,2023-01-21
P0052115,3,Promo Akhir Pekan,5,3700,0.0726,0.1095,153,212,2023-01-21
P0054829,3,Promo Akhir Pekan,5,7800,0.3353,-0.2085,7,3,2023-01-21
P0056255,3,Promo Akhir Pekan,5,33000,0.1462,-0.0011,31,334,2023-01-21
P0055168,3,Promo Akhir Pekan,5,5800,0.1319,0.0148,132,233,2023-01-21
P0053953,3,Promo Akhir Pekan,5,8000,0.0958,0.0446,139,226,2023-01-21
P0055559,3,Promo Akhir Pekan,5,17300,0.1153,0.0353,142,223,2023-01-21
P0054459,3,Promo Akhir Pekan,5,11800,0.1779,-0.0308,66,299,2023-01-21
P0049442,3,Promo Akhir Pekan,5,3900,0.1044,0.1141,102,263,2023-01-21
P0053962,3,Promo Akhir Pekan,5,26800,0.0592,0.0849,132,408,2023-01-21
P0055978,3,Promo Akhir Pekan,5,4200,0.0576,0.1371,104,261,2023-01-21
P0055392,3,Promo Akhir Pekan,5,3000,0.0756,0.1017,127,238,2023-01-21
P0052700,3,Promo Akhir Pekan,5,4200,0.1107,0.1055,169,196,2023-01-21
P0051878,3,Promo Akhir Pekan,5,7900,0.052,0.0947,23,342,2023-01-21
P0056004,3,Promo Akhir Pekan,5,8500,0.1783,0.0199,34,331,2023-01-21
P0052611,3,Promo Akhir Pekan,5,8000,0.1437,0.065,115,250,2023-01-21
P0054153,3,Promo Akhir Pekan,5,34900,0.1017,0.1135,89,451,2023-01-21
P0053590,3,Promo Akhir Pekan,5,6200,0.0779,0.1395,38,327,2023-01-21
P0053063,3,Promo Akhir Pekan,5,18300,0.1929,-0.064,130,235,2023-01-21
P0049530,3,Promo Akhir Pekan,5,6900,0.3192,-0.2736,4,6,2023-01-21
P0055949,3,Promo Akhir Pekan,5,18800,0.1138,0.0244,1,9,2023-01-21
P0052172,3,Promo Akhir Pekan,5,13800,0.0788,0.0728,2,8,2023-01-21
P0049586,3,Promo Akhir Pekan,5,6700,0.0751,0.1204,178,187,2023-01-21
P0055719,3,Promo Akhir Pekan,5,8800,0.0664,0.1436,44,321,2023-01-21
P0050537,3,Promo Akhir Pekan,5,1900,0.1581,0.0411,70,295,2023-01-21
P0054202,3,Promo Akhir Pekan,5,2800,0.1193,0.0257,52,313,2023-01-21
P0050217,3,Promo Akhir Pekan,5,1900,0.1788,-0.0532,63,302,2023-01-21
P0052560,3,Promo Akhir Pekan,5,3700,0.132,0.0657,178,187,2023-01-21
P0053715,3,Promo Akhir Pekan,5,24900,0.1756,-0.0033,76,464,2023-01-21
P0052043,3,Promo Akhir Pekan,5,45300,0.0876,0.155,73,467,2023-01-21
P0056163,3,Promo Akhir Pekan,5,8100,0.1566,0.0217,129,236,2023-01-21
P0050232,3,Promo Akhir Pekan,5,24300,0.0579,0.1513,96,444,2023-01-21
P0052342,3,Promo Akhir Pekan,5,15600,0.1589,-0.0097,28,337,2023-01-21
P0050707,3,Promo Akhir Pekan,5,4400,0.0816,0.1652,30,335,2023-01-21
P0051838,3,Promo Akhir Pekan,5,13600,0.1021,0.1062,111,254,2023-01-21
P0055560,3,Promo Akhir Pekan,5,20900,0.0739,0.0725,61,304,2023-01-21
P0053810,3,Promo Akhir Pekan,5,35200,0.1236,0.0732,159,381,2023-01-21
P0051232,3,Promo Akhir Pekan,5,20600,0.1343,0.0323,102,263,2023-01-21
P0054202,3,Promo Akhir Pekan,5,2700,0.1535,-0.0104,113,252,2023-01-21
P0054180,3,Promo Akhir Pekan,5,3300,0.1923,-0.0458,75,290,2023-01-21
P0051652,3,Promo Akhir Pekan,5,5600,0.0636,0.1721,160,205,2023-01-21
P0051759,3,Promo Akhir Pekan,5,9400,0.3265,-0.2296,6,4,2023-01-21
P0054794,3,Promo Akhir Pekan,5,17200,0.107,0.0287,2,8,2023-01-21
P0054577,3,Promo Akhir Pekan,5,4900,0.1424,0.0916,70,295,2023-01-21
P0001410,4,Promo Akhir Pekan,1,2100,0.1775,-0.021,134,231,2023-01-22
P0003949,4,Promo Akhir Pekan,1,22100,0.107,0.1112,66,299,2023-01-22
P0004489,4,Promo Akhir Pekan,1,4200,0.1882,0.0188,45,320,2023-01-22
P0008349,4,Promo Akhir Pekan,1,4600,0.1397,0.0724,157,208,2023-01-22
P0005877,4,Promo Akhir Pekan,1,5400,0.0752,0.0981,39,326,2023-01-22
P0006960,4,Promo Akhir Pekan,1,5200,0.0563,0.1487,52,313,2023-01-22
P0005155,4,Promo Akhir Pekan,1,30300,0.131,0.0048,85,455,2023-01-22
P0002346,4,Promo Akhir Pekan,1,17700,0.1127,0.0905,38,502,2023-01-22
P0005286,4,Promo Akhir Pekan,1,3100,0.1092,0.0974,128,237,2023-01-22
P0002895,4,Promo Akhir Pekan,1,21200,0.1177,0.0981,140,400,2023-01-22
P0006074,4,Promo Akhir Pekan,1,3100,0.0681,0.11,101,264,2023-01-22
P0005894,4,Promo Akhir Pekan,1,4900,0.0843,0.1392,68,297,2023-01-22
P0008259,4,Promo Akhir Pekan,1,14600,0.1598,-0.0161,88,277,2023-01-22
P0006973,4,Promo Akhir Pekan,1,9000,0.1527,0.0427,30,335,2023-01-22
P0006229,4,Promo Akhir Pekan,1,8800,0.1223,0.0606,170,195,2023-01-22
P0007366,4,Promo Akhir Pekan,1,6200,0.1069,0.0655,19,346,2023-01-22
P0000341,4,Promo Akhir Pekan,1,3100,0.1382,-0.0016,32,333,2023-01-22
P0000919,4,Promo Akhir Pekan,1,3400,0.18,0.0244,179,186,2023-01-22
P0004265,4,Promo Akhir Pekan,1,8000,0.0585,0.1214,54,311,2023-01-22
P0008133,4,Promo Akhir Pekan,1,7900,0.1896,0.012,41,324,2023-01-22
P0001869,4,Promo Akhir Pekan,1,6500,0.1921,-0.0035,60,305,2023-01-22
P0007741,4,Promo Akhir Pekan,1,7400,0.1952,-0.0286,40,325,2023-01-22
P0001671,4,Promo Akhir Pekan,1,2500,0.0913,0.0536,93,272,2023-01-22
P0001408,4,Promo Akhir Pekan,1,34600,0.1645,-0.0194,31,509,2023-01-22
P0002444,4,Promo Akhir Pekan,1,3700,0.1963,0.0349,60,305,2023-01-22
P0003270,4,Promo Akhir Pekan,1,9900,0.1583,-0.0093,2,8,2023-01-22
P0001987,4,Promo Akhir Pekan,1,4600,0.1797,0.0376,175,190,2023-01-22
P0008091,4,Promo Akhir Pekan,1,10600,0.1719,0.0299,154,211,2023-01-22
P0004875,4,Promo Akhir Pekan,1,3600,0.0673,0.1211,80,285,2023-01-22
P0006954,4,Promo Akhir Pekan,1,8500,0.0643,0.1525,165,200,2023-01-22
P0002317,4,Promo Akhir Pekan,1,37900,0.0933,0.1128,73,292,2023-01-22
P0003675,4,Promo Akhir Pekan,1,4100,0.0775,0.0734,90,275,2023-01-22
P0007275,4,Promo Akhir Pekan,1,17000,0.0502,0.1368,119,246,2023-01-22
P0000978,4,Promo Akhir Pekan,1,27600,0.0753,0.1507,139,226,2023-01-22
P0006114,4,Promo Akhir Pekan,1,6300,0.1455,0.0065,41,324,2023-01-22
P0002043,4,Promo Akhir Pekan,1,5900,0.1695,0.0002,56,309,2023-01-22
P0000859,4,Promo Akhir Pekan,1,14100,0.1006,0.0474,40,325,2023-01-22
P0001881,4,Promo Akhir Pekan,1,25000,0.0784,0.1346,31,509,2023-01-22
P0004634,4,Promo Akhir Pekan,1,2800,0.0508,0.0671,89,276,2023-01-22
P0007826,4,Promo Akhir Pekan,1,14600,0.3498,-0.3084,4,6,2023-01-22
P0004838,4,Promo Akhir Pekan,1,2900,0.1994,-0.0424,25,340,2023-01-22
P0008288,4,Promo Akhir Pekan,1,29700,0.0581,0.1431,157,208,2023-01-22
P0005561,4,Promo Akhir Pekan,1,2600,0.0846,0.1246,103,262,2023-01-22
P0006517,4,Promo Akhir Pekan,1,3300,0.1183,0.0827,153,212,2023-01-22
P0008730,4,Promo Akhir Pekan,1,8100,0.0889,0.0975,51,314,2023-01-22
P0003638,4,Promo Akhir Pekan,1,7800,0.1806,0.0426,56,309,2023-01-22
P0004418,4,Promo Akhir Pekan,1,4600,0.1782,0.0348,122,243,2023-01-22
P0008206,4,Promo Akhir Pekan,1,4900,0.1821,0.0267,108,257,2023-01-22
P0005610,4,Promo Akhir Pekan,1,37700,0.0896,0.0647,91,449,2023-01-22
P0000204,4,Promo Akhir Pekan,1,13600,0.1055,0.0796,34,331,2023-01-22
P0002961,4,Promo Akhir Pekan,1,6700,0.4649,-0.4397,7,3,2023-01-22
P0004264,4,Promo Akhir Pekan,1,42700,0.0999,0.1145,86,454,2023-01-22
P0000704,4,Promo Akhir Pekan,1,9300,0.1709,0.0671,40,325,2023-01-22
P0000615,4,Promo Akhir Pekan,1,11600,0.1012,0.0609,111,254,2023-01-22
P0005453,4,Promo Akhir Pekan,1,16300,0.0816,0.0608,98,442,2023-01-22
P0006609,4,Promo Akhir Pekan,1,10600,0.1487,0.0152,177,188,2023-01-22
P0006948,4,Promo Akhir Pekan,1,2200,0.0795,0.0759,73,292,2023-01-22
P0004463,4,Promo Akhir Pekan,1,36000,0.0933,0.1382,131,409,2023-01-22
P0003245,4,Promo Akhir Pekan,1,16400,0.1195,0.0899,97,268,2023-01-22
P0006020,4,Promo Akhir Pekan,1,35200,0.095,0.1153,154,386,2023-01-22
P0001468,4,Promo Akhir Pekan,1,5200,0.1244,0.0225,178,187,2023-01-22
P0007040,4,Promo Akhir Pekan,1,3300,0.1492,0.0812,27,338,2023-01-22
P0001601,4,Promo Akhir Pekan,1,6700,0.167,-0.0287,131,234,2023-01-22
P0005443,4,Promo Akhir Pekan,1,1100,0.181,0.0145,69,296,2023-01-22
P0008587,4,Promo Akhir Pekan,1,2600,0.1009,0.0635,63,302,2023-01-22
P0001359,4,Promo Akhir Pekan,1,1500,0.1821,0.0727,155,210,2023-01-22
P0009145,4,Promo Akhir Pekan,1,6400,0.1181,0.0894,92,273,2023-01-22
P0004261,4,Promo Akhir Pekan,1,16200,0.1432,0.0248,124,241,2023-01-22
P0008866,4,Promo Akhir Pekan,1,7000,0.0605,0.148,79,286,2023-01-22
P0000239,4,Promo Akhir Pekan,1,5500,0.0544,0.0933,45,320,2023-01-22
P0001994,4,Promo Akhir Pekan,1,32100,0.1565,0.0782,60,305,2023-01-22
P0008361,4,Promo Akhir Pekan,1,2000,0.0508,0.1585,148,217,2023-01-22
P0008631,4,Promo Akhir Pekan,1,10000,0.4038,-0.4085,6,4,2023-01-22
P0004412,4,Promo Akhir Pekan,1,11900,0.1209,0.0194,167,198,2023-01-22
P0005737,4,Promo Akhir Pekan,1,8200,0.0588,0.0991,2,8,2023-01-22
P0004789,4,Promo Akhir Pekan,1,33000,0.1628,0.0644,83,457,2023-01-22
P0005514,4,Promo Akhir Pekan,1,30300,0.1474,0.038,172,193,2023-01-22
P0006170,4,Promo Akhir Pekan,1,3600,0.0865,0.0831,126,239,2023-01-22
P0006723,4,Promo Akhir Pekan,1,18200,0.1316,0.0424,134,406,2023-01-22
P0004347,4,Promo Akhir Pekan,1,7000,0.1364,0.0024,135,230,2023-01-22
P0007711,4,Promo Akhir Pekan,1,6000,0.1663,-0.0352,37,328,2023-01-22
P0005728,4,Promo Akhir Pekan,1,14400,0.0727,0.0711,56,309,2023-01-22
P0002169,4,Promo Akhir Pekan,1,1900,0.0573,0.1611,141,224,2023-01-22
P0006854,4,Promo Akhir Pekan,1,35000,0.1051,0.1384,49,316,2023-01-22
P0004377,4,Promo Akhir Pekan,1,11500,0.3466,-0.1776,5,5,2023-01-22
P0002982,4,Promo Akhir Pekan,1,13000,0.1396,0.0405,86,279,2023-01-22
P0008311,4,Promo Akhir Pekan,1,1200,0.1636,0.065,52,313,2023-01-22
P0009015,4,Promo Akhir Pekan,1,4200,0.0637,0.0788,129,236,2023-01-22
P0009116,4,Promo Akhir Pekan,1,12600,0.1797,0.0539,79,286,2023-01-22
P0003039,4,Promo Akhir Pekan,1,4100,0.1882,-0.0373,156,209,2023-01-22
P0004354,4,Promo Akhir Pekan,1,23100,0.0848,0.1,46,319,2023-01-22
P0004590,4,Promo Akhir Pekan,1,28500,0.1577,-0.026,126,414,2023-01-22
P0008742,4,Promo Akhir Pekan,1,8000,0.1154,0.0399,64,301,2023-01-22
P0003956,4,Promo Akhir Pekan,1,8500,0.0914,0.1124,33,332,2023-01-22
P0005994,4,Promo Akhir Pekan,1,4900,0.1911,-0.0796,108,257,2023-01-22
P0008555,4,Promo Akhir Pekan,1,10400,0.1646,-0.0264,173,192,2023-01-22
P0002595,4,Promo Akhir Pekan,1,6900,0.1218,0.1188,83,282,2023-01-22
P0006993,4,Promo Akhir Pekan,1,17000,0.1163,0.0186,38,327,2023-01-22
P0004561,4,Promo Akhir Pekan,1,9900,0.1158,0.126,74,291,2023-01-22
P0003933,4,Promo Akhir Pekan,1,32300,0.1191,0.0751,70,470,2023-01-22
P0004880,4,Promo Akhir Pekan,1,36200,0.1213,0.1114,111,254,2023-01-22
P0003550,4,Promo Akhir Pekan,1,8200,0.1363,0.0165,87,278,2023-01-22
P0000502,4,Promo Akhir Pekan,1,32000,0.0905,0.1368,17,523,2023-01-22
P0001725,4,Promo Akhir Pekan,1,5000,0.095,0.143,94,271,2023-01-22
P0005981,4,Promo Akhir Pekan,1,20000,0.1295,0.0254,114,251,2023-01-22
P0001083,4,Promo Akhir Pekan,1,13000,0.1062,0.1345,1,9,2023-01-22
P0007296,4,Promo Akhir Pekan,1,3800,0.3638,-0.3576,5,5,2023-01-22
P0007484,4,Promo Akhir Pekan,1,2300,0.1013,0.0713,151,214,2023-01-22
P0000990,4,Promo Akhir Pekan,1,5400,0.0852,0.0626,2,8,2023-01-22
P0002098,4,Promo Akhir Pekan,1,7100,0.1161,0.1107,1,9,2023-01-22
P0008640,4,Promo Akhir Pekan,1,20400,0.1438,0.0581,38,502,2023-01-22
P0008937,4,Promo Akhir Pekan,1,16000,0.1513,0.0281,18,347,2023-01-22
P0001449,4,Promo Akhir Pekan,1,16900,0.1191,0.1188,124,241,2023-01-22
P0008425,4,Promo Akhir Pekan,1,2600,0.1723,0.0669,117,248,2023-01-22
P0001109,4,Promo Akhir Pekan,1,15300,0.1048,0.0389,64,301,2023-01-22
P0004627,4,Promo Akhir Pekan,1,9400,0.4297,-0.5135,5,5,2023-01-22
P0002891,4,Promo Akhir Pekan,1,13300,0.4421,-0.3855,5,5,2023-01-22
P0006713,4,Promo Akhir Pekan,1,5400,0.1056,0.0798,151,214,2023-01-22
P0003174,4,Promo Akhir Pekan,1,16600,0.1166,0.0583,157,208,2023-01-22
P0003043,4,Promo Akhir Pekan,1,3900,0.123,0.049,149,216,2023-01-22
P0007364,4,Promo Akhir Pekan,1,11700,0.1232,0.0812,1,9,2023-01-22
P0007083,4,Promo Akhir Pekan,1,2100,0.1733,0.0757,23,342,2023-01-22
P0003068,4,Promo Akhir Pekan,1,5300,0.4839,-0.5521,5,5,2023-01-22
P0008832,4,Promo Akhir Pekan,1,8500,0.1923,-0.0651,111,254,2023-01-22
P0007203,4,Promo Akhir Pekan,1,4300,0.1661,0.0353,117,248,2023-01-22
P0002771,4,Promo Akhir Pekan,1,37300,0.0959,0.1393,80,285,2023-01-22
P0004513,4,Promo Akhir Pekan,1,5900,0.1366,0.0475,96,269,2023-01-22
P0008612,4,Promo Akhir Pekan,1,12300,0.1459,0.1007,29,336,2023-01-22
P0001936,4,Promo Akhir Pekan,1,21400,0.0598,0.0939,26,339,2023-01-22
P0007064,4,Promo Akhir Pekan,1,16700,0.1757,0.0407,1,9,2023-01-22
P0004312,4,Promo Akhir Pekan,1,15500,0.0835,0.0614,65,300,2023-01-22
P0002930,4,Promo Akhir Pekan,1,7600,0.1806,-0.0176,32,333,2023-01-22
P0005814,4,Promo Akhir Pekan,1,9400,0.0829,0.1315,129,236,2023-01-22
P0005435,4,Promo Akhir Pekan,1,17000,0.1167,0.0425,2,8,2023-01-22
P0008265,4,Promo Akhir Pekan,1,4000,0.1997,0.027,125,240,2023-01-22
P0006773,4,Promo Akhir Pekan,1,44300,0.0772,0.1096,136,404,2023-01-22
P0006295,4,Promo Akhir Pekan,1,5200,0.1624,0.0454,113,252,2023-01-22
P0004058,4,Promo Akhir Pekan,1,10900,0.0792,0.0785,74,291,2023-01-22
P0002869,4,Promo Akhir Pekan,1,26700,0.1036,0.0873,83,282,2023-01-22
P0001319,4,Promo Akhir Pekan,1,3600,0.1098,0.0856,89,276,2023-01-22
P0006175,4,Promo Akhir Pekan,1,12200,0.1623,0.0475,131,234,2023-01-22
P0000380,4,Promo Akhir Pekan,1,16800,0.0643,0.1726,88,277,2023-01-22
P0000384,4,Promo Akhir Pekan,1,5200,0.1588,0.0065,84,281,2023-01-22
P0004024,4,Promo Akhir Pekan,1,10700,0.1472,0.0552,24,341,2023-01-22
P0003230,4,Promo Akhir Pekan,1,2200,0.1708,0.05,42,323,2023-01-22
P0008025,4,Promo Akhir Pekan,1,7600,0.1768,0.0174,170,195,2023-01-22
P0001721,4,Promo Akhir Pekan,1,3500,0.165,-0.0391,108,257,2023-01-22
P0000422,4,Promo Akhir Pekan,1,4000,0.159,0.002,127,238,2023-01-22
P0008823,4,Promo Akhir Pekan,1,10200,0.3229,-0.1712,6,4,2023-01-22
P0000640,4,Promo Akhir Pekan,1,11900,0.1045,0.0489,151,214,2023-01-22
P0006292,4,Promo Akhir Pekan,1,15000,0.1121,0.0865,25,340,2023-01-22
P0000137,4,Promo Akhir Pekan,1,9500,0.1709,0.0698,135,230,2023-01-22
P0003519,4,Promo Akhir Pekan,1,13400,0.186,-0.0477,38,327,2023-01-22
P0008882,4,Promo Akhir Pekan,1,13100,0.0771,0.1603,157,208,2023-01-22
P0001114,4,Promo Akhir Pekan,1,22400,0.0985,0.0813,57,308,2023-01-22
P0005960,4,Promo Akhir Pekan,1,11500,0.0906,0.0968,100,265,2023-01-22
P0006291,4,Promo Akhir Pekan,1,13700,0.1753,0.0631,125,240,2023-01-22
P0008943,4,Promo Akhir Pekan,1,23100,0.126,0.0632,138,402,2023-01-22
P0006887,4,Promo Akhir Pekan,1,2600,0.1171,0.0373,118,247,2023-01-22
P0006025,4,Promo Akhir Pekan,1,13900,0.4624,-0.4354,3,7,2023-01-22
P0007065,4,Promo Akhir Pekan,1,2700,0.1678,0.0852,140,225,2023-01-22
P0009054,4,Promo Akhir Pekan,1,9200,0.1971,-0.0086,17,348,2023-01-22
P0004968,4,Promo Akhir Pekan,1,5500,0.1624,-0.0053,130,235,2023-01-22
P0008215,4,Promo Akhir Pekan,1,4100,0.1638,0.0363,115,250,2023-01-22
P0001594,4,Promo Akhir Pekan,1,5700,0.0795,0.1212,117,248,2023-01-22
P0004636,4,Promo Akhir Pekan,1,4600,0.1088,0.0215,74,291,2023-01-22
P0002581,4,Promo Akhir Pekan,1,10600,0.1563,0.0395,130,235,2023-01-22
P0007995,4,Promo Akhir Pekan,1,4300,0.1488,0.0516,59,306,2023-01-22
P0001491,4,Promo Akhir Pekan,1,8200,0.408,-0.4098,7,3,2023-01-22
P0001524,4,Promo Akhir Pekan,1,5400,0.163,0.0126,76,289,2023-01-22
P0003143,4,Promo Akhir Pekan,1,11500,0.0973,0.1324,22,343,2023-01-22
P0006872,4,Promo Akhir Pekan,1,4500,0.1289,0.0696,47,318,2023-01-22
P0005919,4,Promo Akhir Pekan,1,35700,0.1645,-0.0054,84,456,2023-01-22
P0003269,4,Promo Akhir Pekan,1,4700,0.1029,0.1126,57,308,2023-01-22
P0001683,4,Promo Akhir Pekan,1,20600,0.0572,0.12,169,196,2023-01-22
P0009726,4,Promo Akhir Pekan,2,2300,0.1164,0.0491,64,301,2023-01-22
P0018975,4,Promo Akhir Pekan,2,2000,0.1097,-0.006,52,313,2023-01-22
P0016924,4,Promo Akhir Pekan,2,5300,0.1276,0.0894,28,337,2023-01-22
P0016150,4,Promo Akhir Pekan,2,20500,0.0526,0.1237,147,393,2023-01-22
P0012933,4,Promo Akhir Pekan,2,17600,0.0835,0.052,88,277,2023-01-22
P0020635,4,Promo Akhir Pekan,2,35000,0.1175,0.0203,155,385,2023-01-22
P0010714,4,Promo Akhir Pekan,2,14000,0.084,0.105,135,230,2023-01-22
P0019574,4,Promo Akhir Pekan,2,30100,0.1558,0.0316,20,520,2023-01-22
P0009608,4,Promo Akhir Pekan,2,3700,0.1084,0.0638,49,316,2023-01-22
P0010759,4,Promo Akhir Pekan,2,8500,0.1733,-0.0256,1,9,2023-01-22
P0013481,4,Promo Akhir Pekan,2,8000,0.1405,0.0505,139,226,2023-01-22
P0016211,4,Promo Akhir Pekan,2,12600,0.1515,0.0429,157,208,2023-01-22
P0016049,4,Promo Akhir Pekan,2,11800,0.1366,0.0069,19,346,2023-01-22
P0009652,4,Promo Akhir Pekan,2,29700,0.1103,0.0978,75,465,2023-01-22
P0010967,4,Promo Akhir Pekan,2,5600,0.0845,0.1438,77,288,2023-01-22
P0012440,4,Promo Akhir Pekan,2,39000,0.0971,0.1389,134,406,2023-01-22
P0016562,4,Promo Akhir Pekan,2,12900,0.0881,0.0694,168,197,2023-01-22
P0015730,4,Promo Akhir Pekan,2,28100,0.142,-0.0078,98,442,2023-01-22
P0020710,4,Promo Akhir Pekan,2,9200,0.1027,0.0602,126,239,2023-01-22
P0011283,4,Promo Akhir Pekan,2,24400,0.163,0.0636,47,318,2023-01-22
P0011144,4,Promo Akhir Pekan,2,24700,0.1224,0.0165,36,329,2023-01-22
P0018668,4,Promo Akhir Pekan,2,3600,0.1375,0.0311,41,324,2023-01-22
P0011115,4,Promo Akhir Pekan,2,9800,0.1602,0.0161,138,227,2023-01-22
P0018538,4,Promo Akhir Pekan,2,2800,0.0921,0.16,92,273,2023-01-22
P0012834,4,Promo Akhir Pekan,2,4000,0.1344,-0.006,29,336,2023-01-22
P0019218,4,Promo Akhir Pekan,2,5000,0.1884,0.018,40,325,2023-01-22
P0009662,4,Promo Akhir Pekan,2,8300,0.0785,0.1016,143,222,2023-01-22
P0010436,4,Promo Akhir Pekan,2,26200,0.187,0.0347,111,254,2023-01-22
P0019633,4,Promo Akhir Pekan,2,11000,0.1507,0.0464,112,253,2023-01-22
P0011973,4,Promo Akhir Pekan,2,25300,0.1988,0.014,121,419,2023-01-22
P0018342,4,Promo Akhir Pekan,2,20800,0.0838,0.1033,128,237,2023-01-22
P0011945,4,Promo Akhir Pekan,2,29200,0.0946,0.057,45,320,2023-01-22
P0018508,4,Promo Akhir Pekan,2,17100,0.1606,-0.0039,48,317,2023-01-22
P0012167,4,Promo Akhir Pekan,2,3800,0.1797,-0.0305,44,321,2023-01-22
P0019354,4,Promo Akhir Pekan,2,23700,0.1549,0.0582,72,293,2023-01-22
P0011755,4,Promo Akhir Pekan,2,12400,0.1248,0.0457,155,210,2023-01-22
P0013872,4,Promo Akhir Pekan,2,9800,0.1184,0.0845,101,264,2023-01-22
P0016438,4,Promo Akhir Pekan,2,4900,0.0734,0.1494,80,285,2023-01-22
P0015485,4,Promo Akhir Pekan,2,29400,0.067,0.1093,81,459,2023-01-22
P0013061,4,Promo Akhir Pekan,2,6900,0.1636,0.0552,156,209,2023-01-22
P0015303,4,Promo Akhir Pekan,2,22200,0.1554,-0.0253,50,315,2023-01-22
P0019270,4,Promo Akhir Pekan,2,23100,0.1751,-0.0503,104,261,2023-01-22
P0014185,4,Promo Akhir Pekan,2,12300,0.0668,0.1092,83,282,2023-01-22
P0015588,4,Promo Akhir Pekan,2,2600,0.1962,-0.0608,50,315,2023-01-22
P0012283,4,Promo Akhir Pekan,2,7800,0.159,0.0713,113,252,2023-01-22
P0014787,4,Promo Akhir Pekan,2,16000,0.1329,0.0814,60,305,2023-01-22
P0013915,4,Promo Akhir Pekan,2,7000,0.0947,0.06,80,285,2023-01-22
P0019477,4,Promo Akhir Pekan,2,10100,0.0509,0.1044,63,302,2023-01-22
P0015977,4,Promo Akhir Pekan,2,13900,0.189,0.0299,71,199,2023-01-22
P0010232,4,Promo Akhir Pekan,2,8200,0.3194,-0.155,4,6,2023-01-22
P0021041,4,Promo Akhir Pekan,2,9800,0.0652,0.0654,130,235,2023-01-22
P0017030,4,Promo Akhir Pekan,2,15600,0.3566,-0.2349,3,7,2023-01-22
P0012504,4,Promo Akhir Pekan,2,11300,0.3314,-0.1772,5,5,2023-01-22
P0010738,4,Promo Akhir Pekan,2,13100,0.065,0.0747,73,467,2023-01-22
P0011863,4,Promo Akhir Pekan,2,18500,0.1228,0.0716,179,186,2023-01-22
P0010468,4,Promo Akhir Pekan,2,5300,0.135,0.0668,125,240,2023-01-22
P0014760,4,Promo Akhir Pekan,2,24600,0.1318,0.0752,120,245,2023-01-22
P0019963,4,Promo Akhir Pekan,2,3000,0.0568,0.1813,144,221,2023-01-22
P0009396,4,Promo Akhir Pekan,2,24000,0.1065,0.0998,141,399,2023-01-22
P0016563,4,Promo Akhir Pekan,2,6600,0.1231,0.0324,17,348,2023-01-22
P0021352,4,Promo Akhir Pekan,2,16400,0.3212,-0.1986,4,6,2023-01-22
P0011487,4,Promo Akhir Pekan,2,2500,0.0612,0.1008,136,229,2023-01-22
P0012466,4,Promo Akhir Pekan,2,3200,0.0733,0.1638,124,241,2023-01-22
P0011317,4,Promo Akhir Pekan,2,8700,0.1546,-0.0262,103,262,2023-01-22
P0014991,4,Promo Akhir Pekan,2,18500,0.1872,0.0044,39,326,2023-01-22
