id_produk,minggu,current_event,id_toko,harga_promosi,diskon,diskon_margin,hari_jual,kedaluwarsa,tanggal_transaksi
P0018991,29,Promo Akhir Pekan,2,3900,0.1239,0.0451,175,190,2023-07-22
P0017930,29,Promo Akhir Pekan,2,2500,0.0556,0.162,150,215,2023-07-22
P0014445,29,Promo Akhir Pekan,2,29000,0.0557,0.0979,272,268,2023-07-22
P0015319,29,Promo Akhir Pekan,2,25600,0.0567,0.1749,165,200,2023-07-22
P0014557,29,Promo Akhir Pekan,2,13100,0.1833,0.0177,28,242,2023-07-22
P0016326,29,Promo Akhir Pekan,2,30600,0.0751,0.1419,49,316,2023-07-22
P0010057,29,Promo Akhir Pekan,2,7200,0.1776,-0.0138,73,292,2023-07-22
P0010869,29,Promo Akhir Pekan,2,23000,0.1709,0.0064,56,309,2023-07-22
P0009244,29,Promo Akhir Pekan,2,1400,0.0967,0.0186,125,240,2023-07-22
P0016839,29,Promo Akhir Pekan,2,9300,0.0505,0.1767,120,245,2023-07-22
P0009813,29,Promo Akhir Pekan,2,17200,0.0971,0.0961,36,329,2023-07-22
P0010009,29,Promo Akhir Pekan,2,41300,0.1124,0.0377,99,266,2023-07-22
P0015867,29,Promo Akhir Pekan,2,6100,0.1086,0.0644,169,101,2023-07-22
P0016178,29,Promo Akhir Pekan,2,38000,0.0605,0.1538,139,226,2023-07-22
P0016503,29,Promo Akhir Pekan,2,6200,0.1469,0.0476,48,317,2023-07-22
P0013817,29,Promo Akhir Pekan,2,4100,0.0772,0.1707,77,288,2023-07-22
P0015905,29,Promo Akhir Pekan,2,37500,0.0978,0.1108,145,395,2023-07-22
P0010484,29,Promo Akhir Pekan,2,60200,0.1444,0.0252,78,287,2023-07-22
P0019900,29,Promo Akhir Pekan,2,5300,0.0817,0.1034,138,227,2023-07-22
P0017660,29,Promo Akhir Pekan,2,4300,0.1968,0.0537,157,208,2023-07-22
P0018454,29,Promo Akhir Pekan,2,4700,0.1299,0.0064,101,264,2023-07-22
P0017977,29,Promo Akhir Pekan,2,16500,0.0894,0.1495,139,226,2023-07-22
P0012178,29,Promo Akhir Pekan,2,6600,0.0702,0.1632,170,195,2023-07-22
P0012758,29,Promo Akhir Pekan,2,5600,0.0663,0.0898,169,196,2023-07-22
P0010366,29,Promo Akhir Pekan,2,24700,0.1709,0.0709,110,430,2023-07-22
P0012881,29,Promo Akhir Pekan,2,10600,0.0939,0.1391,2,8,2023-07-22
P0013467,29,Promo Akhir Pekan,2,4100,0.0753,0.172,115,250,2023-07-22
P0019292,29,Promo Akhir Pekan,2,24000,0.145,0.019,140,225,2023-07-22
P0012650,29,Promo Akhir Pekan,2,12600,0.0783,0.0698,89,276,2023-07-22
P0015837,29,Promo Akhir Pekan,2,17600,0.1123,0.0999,133,232,2023-07-22
P0013741,29,Promo Akhir Pekan,2,12500,0.0824,0.1239,53,312,2023-07-22
P0014103,29,Promo Akhir Pekan,2,5500,0.1398,0.0487,69,296,2023-07-22
P0019489,29,Promo Akhir Pekan,2,12500,0.0557,0.1748,57,308,2023-07-22
P0020076,29,Promo Akhir Pekan,2,15000,0.0561,0.1303,180,185,2023-07-22
P0012769,29,Promo Akhir Pekan,2,16300,0.1437,0.0836,94,271,2023-07-22
P0015371,29,Promo Akhir Pekan,2,23400,0.1387,0.0119,79,286,2023-07-22
P0013556,29,Promo Akhir Pekan,2,13300,0.1907,-0.0296,87,278,2023-07-22
P0010149,29,Promo Akhir Pekan,2,25900,0.1034,0.1149,33,332,2023-07-22
P0012276,29,Promo Akhir Pekan,2,10400,0.3523,-0.2765,4,6,2023-07-22
P0019106,29,Promo Akhir Pekan,2,5500,0.1961,-0.0302,88,277,2023-07-22
P0012831,29,Promo Akhir Pekan,2,9300,0.1122,0.0317,140,225,2023-07-22
P0018056,29,Promo Akhir Pekan,2,25400,0.1087,0.0472,97,268,2023-07-22
P0017313,29,Promo Akhir Pekan,2,3400,0.1402,0.0144,164,201,2023-07-22
P0011996,29,Promo Akhir Pekan,2,4500,0.1006,0.05,168,197,2023-07-22
P0012904,29,Promo Akhir Pekan,2,28000,0.0748,0.1569,116,249,2023-07-22
P0020135,29,Promo Akhir Pekan,2,13600,0.1786,0.0228,29,336,2023-07-22
P0020070,29,Promo Akhir Pekan,2,24800,0.0922,0.0873,39,326,2023-07-22
P0017272,29,Promo Akhir Pekan,2,38000,0.1763,-0.013,17,348,2023-07-22
P0012812,29,Promo Akhir Pekan,2,12000,0.3985,-0.2884,7,3,2023-07-22
P0018394,29,Promo Akhir Pekan,2,20800,0.1155,0.068,69,296,2023-07-22
P0018672,29,Promo Akhir Pekan,2,15500,0.089,0.0817,40,325,2023-07-22
P0013605,29,Promo Akhir Pekan,2,8700,0.1251,0.1157,53,312,2023-07-22
P0017557,29,Promo Akhir Pekan,2,25000,0.1165,0.1025,172,193,2023-07-22
P0015379,29,Promo Akhir Pekan,2,12500,0.0905,0.0778,60,305,2023-07-22
P0009454,29,Promo Akhir Pekan,2,42400,0.1193,0.0598,156,209,2023-07-22
P0015944,29,Promo Akhir Pekan,2,35300,0.1439,0.0484,159,381,2023-07-22
P0018221,29,Promo Akhir Pekan,2,5000,0.1168,0.0238,146,219,2023-07-22
P0018221,29,Promo Akhir Pekan,2,5400,0.0502,0.0961,35,330,2023-07-22
P0015413,29,Promo Akhir Pekan,2,7900,0.1275,0.0654,139,226,2023-07-22
P0015154,29,Promo Akhir Pekan,2,11100,0.3006,-0.1843,5,5,2023-07-22
P0013522,29,Promo Akhir Pekan,2,28000,0.1701,0.0563,146,219,2023-07-22
P0012712,29,Promo Akhir Pekan,2,33700,0.0581,0.1195,33,332,2023-07-22
P0015139,29,Promo Akhir Pekan,2,3700,0.0844,0.1019,25,340,2023-07-22
P0010456,29,Promo Akhir Pekan,2,8800,0.1886,-0.0258,47,318,2023-07-22
P0010185,29,Promo Akhir Pekan,2,5800,0.1616,0.0817,130,235,2023-07-22
P0012775,29,Promo Akhir Pekan,2,7400,0.1777,0.0246,121,244,2023-07-22
P0016133,29,Promo Akhir Pekan,2,27400,0.0533,0.1784,87,278,2023-07-22
P0018838,29,Promo Akhir Pekan,2,17800,0.1358,0.1082,56,484,2023-07-22
P0011814,29,Promo Akhir Pekan,2,2800,0.0549,0.0893,126,239,2023-07-22
P0012205,29,Promo Akhir Pekan,2,31000,0.051,0.1469,193,347,2023-07-22
P0019794,29,Promo Akhir Pekan,2,7100,0.0541,0.1082,119,246,2023-07-22
P0015563,29,Promo Akhir Pekan,2,17800,0.0678,0.1564,2,8,2023-07-22
P0009512,29,Promo Akhir Pekan,2,3000,0.0834,0.1133,22,343,2023-07-22
P0019675,29,Promo Akhir Pekan,2,10800,0.081,0.1592,68,297,2023-07-22
P0009484,29,Promo Akhir Pekan,2,32600,0.12,0.0821,100,265,2023-07-22
P0011690,29,Promo Akhir Pekan,2,3000,0.064,0.1153,141,224,2023-07-22
P0019512,29,Promo Akhir Pekan,2,8200,0.1585,0.0299,113,252,2023-07-22
P0013282,29,Promo Akhir Pekan,2,30300,0.0705,0.0903,179,186,2023-07-22
P0009448,29,Promo Akhir Pekan,2,4300,0.0661,0.096,148,217,2023-07-22
P0012834,29,Promo Akhir Pekan,2,3700,0.1889,-0.0876,62,303,2023-07-22
P0021386,29,Promo Akhir Pekan,2,2600,0.1389,0.115,50,315,2023-07-22
P0013787,29,Promo Akhir Pekan,2,9700,0.0698,0.1303,151,214,2023-07-22
P0011381,29,Promo Akhir Pekan,2,20800,0.1144,0.0771,120,150,2023-07-22
P0009640,29,Promo Akhir Pekan,2,20100,0.0937,0.1038,30,335,2023-07-22
P0010054,29,Promo Akhir Pekan,2,12100,0.4205,-0.3518,7,3,2023-07-22
P0013482,29,Promo Akhir Pekan,2,3800,0.1397,0.0666,112,253,2023-07-22
P0014462,29,Promo Akhir Pekan,2,7300,0.1775,-0.0307,39,326,2023-07-22
P0019149,29,Promo Akhir Pekan,2,11500,0.1198,0.103,166,104,2023-07-22
P0019296,29,Promo Akhir Pekan,2,3700,0.147,0.0486,67,298,2023-07-22
P0015137,29,Promo Akhir Pekan,2,4800,0.0653,0.1744,166,199,2023-07-22
P0011785,29,Promo Akhir Pekan,2,15100,0.1223,0.0321,1,9,2023-07-22
P0013522,29,Promo Akhir Pekan,2,30400,0.0979,0.1308,151,214,2023-07-22
P0017442,29,Promo Akhir Pekan,2,20400,0.0629,0.0877,52,313,2023-07-22
P0016984,29,Promo Akhir Pekan,2,6700,0.1145,0.0916,40,325,2023-07-22
P0012966,29,Promo Akhir Pekan,2,10500,0.4,-0.4087,3,7,2023-07-22
P0018132,29,Promo Akhir Pekan,2,27600,0.0852,0.1502,122,418,2023-07-22
P0014816,29,Promo Akhir Pekan,2,11200,0.1739,0.0246,21,249,2023-07-22
P0017107,29,Promo Akhir Pekan,2,35500,0.1374,0.1045,53,312,2023-07-22
P0013909,29,Promo Akhir Pekan,2,17200,0.1581,0.0888,100,170,2023-07-22
P0020227,29,Promo Akhir Pekan,2,25800,0.1205,0.028,176,364,2023-07-22
P0014464,29,Promo Akhir Pekan,2,9500,0.1982,-0.0867,62,303,2023-07-22
P0021195,29,Promo Akhir Pekan,2,9100,0.1562,0.0638,78,287,2023-07-22
P0015484,29,Promo Akhir Pekan,2,4000,0.1835,0.036,101,264,2023-07-22
P0012000,29,Promo Akhir Pekan,2,19000,0.0833,0.1579,71,294,2023-07-22
P0020857,29,Promo Akhir Pekan,2,9700,0.0599,0.1047,102,263,2023-07-22
P0010311,29,Promo Akhir Pekan,2,18000,0.1143,0.0312,109,161,2023-07-22
P0019491,29,Promo Akhir Pekan,2,6100,0.1113,0.0507,105,260,2023-07-22
P0012797,29,Promo Akhir Pekan,2,8400,0.1654,-0.0176,124,241,2023-07-22
P0010440,29,Promo Akhir Pekan,2,14000,0.3226,-0.1825,4,6,2023-07-22
P0018980,29,Promo Akhir Pekan,2,12900,0.4772,-0.4734,3,7,2023-07-22
P0009323,29,Promo Akhir Pekan,2,8500,0.107,0.13,18,347,2023-07-22
P0016250,29,Promo Akhir Pekan,2,38200,0.0806,0.1508,122,243,2023-07-22
P0021073,29,Promo Akhir Pekan,2,9900,0.1038,0.1225,71,294,2023-07-22
P0020318,29,Promo Akhir Pekan,2,19600,0.1258,0.0079,29,336,2023-07-22
P0015469,29,Promo Akhir Pekan,2,5300,0.1097,0.047,49,316,2023-07-22
P0015234,29,Promo Akhir Pekan,2,29600,0.1965,-0.0789,255,285,2023-07-22
P0009902,29,Promo Akhir Pekan,2,3700,0.0927,0.0705,171,194,2023-07-22
P0013793,29,Promo Akhir Pekan,2,40700,0.0835,0.1021,24,516,2023-07-22
P0012734,29,Promo Akhir Pekan,2,13200,0.1749,0.0497,16,349,2023-07-22
P0013035,29,Promo Akhir Pekan,2,43800,0.0651,0.144,158,382,2023-07-22
P0017430,29,Promo Akhir Pekan,2,5500,0.1967,-0.0191,92,273,2023-07-22
P0013534,29,Promo Akhir Pekan,2,19100,0.121,0.0719,70,295,2023-07-22
P0009532,29,Promo Akhir Pekan,2,28000,0.1377,0.0591,17,523,2023-07-22
P0014179,29,Promo Akhir Pekan,2,6100,0.1575,0.0082,50,315,2023-07-22
P0020317,29,Promo Akhir Pekan,2,3400,0.1621,0.0662,142,223,2023-07-22
P0013131,29,Promo Akhir Pekan,2,8800,0.1082,0.0538,116,249,2023-07-22
P0017244,29,Promo Akhir Pekan,2,16100,0.1652,-0.002,142,128,2023-07-22
P0016827,29,Promo Akhir Pekan,2,16200,0.1666,0.0637,129,141,2023-07-22
P0010313,29,Promo Akhir Pekan,2,6000,0.1673,0.068,126,239,2023-07-22
P0013368,29,Promo Akhir Pekan,2,6300,0.3993,-0.43,7,3,2023-07-22
P0013489,29,Promo Akhir Pekan,2,25700,0.1475,0.053,178,187,2023-07-22
P0019556,29,Promo Akhir Pekan,2,6400,0.1151,0.1142,169,196,2023-07-22
P0016424,29,Promo Akhir Pekan,2,8000,0.1912,-0.0694,158,207,2023-07-22
P0013939,29,Promo Akhir Pekan,2,3300,0.1648,-0.0167,160,205,2023-07-22
P0019404,29,Promo Akhir Pekan,2,7400,0.1414,0.0666,97,268,2023-07-22
P0015409,29,Promo Akhir Pekan,2,4700,0.09,0.06,124,241,2023-07-22
P0020489,29,Promo Akhir Pekan,2,17400,0.1127,0.1044,93,272,2023-07-22
P0021117,29,Promo Akhir Pekan,2,7300,0.1732,0.0027,158,207,2023-07-22
P0035497,29,Promo Akhir Pekan,3,16600,0.094,0.0591,95,270,2023-07-22
P0029109,29,Promo Akhir Pekan,3,10900,0.0789,0.122,52,313,2023-07-22
P0033908,29,Promo Akhir Pekan,3,26500,0.1982,0.015,35,330,2023-07-22
P0027405,29,Promo Akhir Pekan,3,2500,0.168,0.0448,109,256,2023-07-22
P0028407,29,Promo Akhir Pekan,3,15000,0.1462,-0.0081,176,94,2023-07-22
P0029475,29,Promo Akhir Pekan,3,10900,0.0994,0.1194,150,215,2023-07-22
P0032173,29,Promo Akhir Pekan,3,8700,0.1748,0.0652,155,210,2023-07-22
P0030885,29,Promo Akhir Pekan,3,4400,0.1759,0.0373,174,191,2023-07-22
P0027105,29,Promo Akhir Pekan,3,9300,0.0879,0.1437,73,292,2023-07-22
P0033267,29,Promo Akhir Pekan,3,15700,0.1345,0.105,100,440,2023-07-22
P0026300,29,Promo Akhir Pekan,3,6200,0.1977,-0.0381,144,221,2023-07-22
P0031368,29,Promo Akhir Pekan,3,11400,0.155,0.0655,165,200,2023-07-22
P0022012,29,Promo Akhir Pekan,3,12100,0.1657,0.0759,24,246,2023-07-22
P0026397,29,Promo Akhir Pekan,3,4800,0.0718,0.1017,177,188,2023-07-22
P0029088,29,Promo Akhir Pekan,3,11800,0.1417,0.0797,162,203,2023-07-22
P0031210,29,Promo Akhir Pekan,3,10200,0.4872,-0.6022,7,3,2023-07-22
P0029508,29,Promo Akhir Pekan,3,8200,0.1891,-0.005,75,290,2023-07-22
P0033976,29,Promo Akhir Pekan,3,7800,0.0747,0.1163,163,202,2023-07-22
P0029516,29,Promo Akhir Pekan,3,20000,0.1,0.0729,24,341,2023-07-22
P0024689,29,Promo Akhir Pekan,3,6300,0.1317,0.0662,25,340,2023-07-22
P0022922,29,Promo Akhir Pekan,3,15500,0.1895,-0.0702,107,258,2023-07-22
P0022335,29,Promo Akhir Pekan,3,8200,0.1768,-0.0082,33,332,2023-07-22
P0028291,29,Promo Akhir Pekan,3,21700,0.0641,0.0755,95,445,2023-07-22
P0029782,29,Promo Akhir Pekan,3,23400,0.1804,0.0087,106,259,2023-07-22
P0032120,29,Promo Akhir Pekan,3,7800,0.1914,0.0096,114,251,2023-07-22
P0025515,29,Promo Akhir Pekan,3,19200,0.1362,0.0799,148,122,2023-07-22
P0034657,29,Promo Akhir Pekan,3,18400,0.1325,0.0426,93,272,2023-07-22
P0034821,29,Promo Akhir Pekan,3,40800,0.1915,-0.0016,51,314,2023-07-22
P0031582,29,Promo Akhir Pekan,3,16600,0.0985,0.0871,129,411,2023-07-22
P0022296,29,Promo Akhir Pekan,3,11700,0.1766,0.0041,47,318,2023-07-22
P0035090,29,Promo Akhir Pekan,3,2100,0.1733,-0.0314,50,315,2023-07-22
P0023142,29,Promo Akhir Pekan,3,21800,0.169,0.0632,35,505,2023-07-22
P0023386,29,Promo Akhir Pekan,3,35100,0.0529,0.1824,84,456,2023-07-22
P0022138,29,Promo Akhir Pekan,3,10400,0.4804,-0.5909,4,6,2023-07-22
P0023889,29,Promo Akhir Pekan,3,14100,0.1522,0.0071,110,255,2023-07-22
P0023871,29,Promo Akhir Pekan,3,1700,0.1311,0.0159,57,308,2023-07-22
P0027419,29,Promo Akhir Pekan,3,20100,0.1264,0.0397,138,227,2023-07-22
P0021982,29,Promo Akhir Pekan,3,30200,0.0824,0.1386,116,249,2023-07-22
P0025792,29,Promo Akhir Pekan,3,14600,0.1022,0.0333,113,252,2023-07-22
P0031901,29,Promo Akhir Pekan,3,1800,0.072,0.1339,147,218,2023-07-22
P0027637,29,Promo Akhir Pekan,3,11000,0.161,0.0825,18,347,2023-07-22
P0034735,29,Promo Akhir Pekan,3,24700,0.0546,0.0955,167,198,2023-07-22
P0027927,29,Promo Akhir Pekan,3,24600,0.12,0.0597,21,344,2023-07-22
P0022125,29,Promo Akhir Pekan,3,29800,0.1631,0.0218,164,376,2023-07-22
P0035141,29,Promo Akhir Pekan,3,18700,0.1848,-0.0473,118,422,2023-07-22
P0024468,29,Promo Akhir Pekan,3,36000,0.0572,0.1398,198,342,2023-07-22
P0033066,29,Promo Akhir Pekan,3,3900,0.173,-0.0123,108,257,2023-07-22
P0022888,29,Promo Akhir Pekan,3,19000,0.0772,0.1331,80,285,2023-07-22
P0032017,29,Promo Akhir Pekan,3,27600,0.1137,0.1241,183,357,2023-07-22
P0023776,29,Promo Akhir Pekan,3,9700,0.1249,0.0653,115,155,2023-07-22
P0031587,29,Promo Akhir Pekan,3,10000,0.0858,0.0973,139,226,2023-07-22
P0022972,29,Promo Akhir Pekan,3,12400,0.3419,-0.1934,7,3,2023-07-22
P0027662,29,Promo Akhir Pekan,3,3200,0.1882,-0.0106,85,280,2023-07-22
P0021644,29,Promo Akhir Pekan,3,21700,0.0921,0.1379,19,346,2023-07-22
P0028812,29,Promo Akhir Pekan,3,10800,0.1844,-0.0211,131,234,2023-07-22
P0033775,29,Promo Akhir Pekan,3,10800,0.1584,0.0522,136,229,2023-07-22
P0022605,29,Promo Akhir Pekan,3,21900,0.0694,0.0848,69,296,2023-07-22
P0026635,29,Promo Akhir Pekan,3,6500,0.1728,-0.0485,154,211,2023-07-22
P0027132,29,Promo Akhir Pekan,3,5300,0.0797,0.0598,123,242,2023-07-22
P0022866,29,Promo Akhir Pekan,3,16300,0.1829,0.0516,169,196,2023-07-22
P0033207,29,Promo Akhir Pekan,3,4800,0.1997,0.0371,68,297,2023-07-22
P0022842,29,Promo Akhir Pekan,3,10900,0.1093,0.1347,38,327,2023-07-22
P0024020,29,Promo Akhir Pekan,3,43800,0.0721,0.1602,62,478,2023-07-22
P0030866,29,Promo Akhir Pekan,3,27300,0.1432,-0.015,144,221,2023-07-22
P0024132,29,Promo Akhir Pekan,3,11200,0.38,-0.3451,3,7,2023-07-22
P0024279,29,Promo Akhir Pekan,3,11000,0.1283,0.0089,82,283,2023-07-22
P0025495,29,Promo Akhir Pekan,3,9500,0.1602,-0.0036,102,263,2023-07-22
P0024007,29,Promo Akhir Pekan,3,24900,0.1709,0.0661,160,205,2023-07-22
P0031104,29,Promo Akhir Pekan,3,7100,0.1929,-0.0254,36,329,2023-07-22
P0022841,29,Promo Akhir Pekan,3,12900,0.1399,0.072,146,219,2023-07-22
P0026255,29,Promo Akhir Pekan,3,25100,0.1181,0.0644,144,221,2023-07-22
P0035898,29,Promo Akhir Pekan,3,3100,0.1264,-0.0132,131,234,2023-07-22
P0032915,29,Promo Akhir Pekan,3,22500,0.1714,-0.0348,65,300,2023-07-22
P0027667,29,Promo Akhir Pekan,3,8800,0.4312,-0.4633,5,5,2023-07-22
P0029067,29,Promo Akhir Pekan,3,8100,0.1686,0.041,147,218,2023-07-22
P0025633,29,Promo Akhir Pekan,3,22600,0.1789,-0.0037,24,341,2023-07-22
P0026555,29,Promo Akhir Pekan,3,8900,0.1402,0.0008,165,200,2023-07-22
P0034458,29,Promo Akhir Pekan,3,13700,0.1353,0.0534,79,286,2023-07-22
P0023085,29,Promo Akhir Pekan,3,6800,0.1231,0.0824,35,330,2023-07-22
P0030110,29,Promo Akhir Pekan,3,14600,0.1222,0.1118,31,334,2023-07-22
P0028987,29,Promo Akhir Pekan,3,11500,0.1025,0.0719,44,321,2023-07-22
P0028822,29,Promo Akhir Pekan,3,2100,0.0797,0.06,141,224,2023-07-22
P0025995,29,Promo Akhir Pekan,3,28700,0.1285,0.0679,99,266,2023-07-22
P0033186,29,Promo Akhir Pekan,3,59800,0.109,0.0403,16,349,2023-07-22
P0024056,29,Promo Akhir Pekan,3,3400,0.107,0.1012,111,254,2023-07-22
P0028827,29,Promo Akhir Pekan,3,13200,0.0709,0.087,114,251,2023-07-22
P0030310,29,Promo Akhir Pekan,3,20600,0.1799,0.0278,83,282,2023-07-22
P0035570,29,Promo Akhir Pekan,3,16700,0.0674,0.0933,31,509,2023-07-22
P0030806,29,Promo Akhir Pekan,3,2400,0.0709,0.1467,32,333,2023-07-22
P0025124,29,Promo Akhir Pekan,3,6600,0.0611,0.1671,80,285,2023-07-22
P0034387,29,Promo Akhir Pekan,3,12100,0.0893,0.1296,95,270,2023-07-22
P0030974,29,Promo Akhir Pekan,3,3600,0.1011,0.0778,120,245,2023-07-22
P0034101,29,Promo Akhir Pekan,3,18600,0.1073,0.0892,36,329,2023-07-22
P0035307,29,Promo Akhir Pekan,3,11100,0.11,0.1165,70,295,2023-07-22
P0026702,29,Promo Akhir Pekan,3,10600,0.0975,0.0746,16,349,2023-07-22
P0031908,29,Promo Akhir Pekan,3,8600,0.0874,0.1119,93,272,2023-07-22
P0030601,29,Promo Akhir Pekan,3,28600,0.0655,0.1533,198,342,2023-07-22
P0034000,29,Promo Akhir Pekan,3,12700,0.1414,0.0631,161,204,2023-07-22
P0033606,29,Promo Akhir Pekan,3,20800,0.0914,0.0987,113,157,2023-07-22
P0026314,29,Promo Akhir Pekan,3,5400,0.0894,0.1457,165,200,2023-07-22
P0021863,29,Promo Akhir Pekan,3,23400,0.1157,0.097,39,501,2023-07-22
P0034304,29,Promo Akhir Pekan,3,17800,0.1553,0.0015,103,437,2023-07-22
P0023369,29,Promo Akhir Pekan,3,5900,0.1412,0.0602,137,228,2023-07-22
P0027633,29,Promo Akhir Pekan,3,5100,0.0731,0.1312,55,310,2023-07-22
P0023051,29,Promo Akhir Pekan,3,35000,0.0814,0.125,165,200,2023-07-22
P0034160,29,Promo Akhir Pekan,3,36500,0.0936,0.1337,65,475,2023-07-22
P0025850,29,Promo Akhir Pekan,3,17600,0.0956,0.0695,109,256,2023-07-22
P0032574,29,Promo Akhir Pekan,3,10600,0.1056,0.1356,33,332,2023-07-22
P0032834,29,Promo Akhir Pekan,3,16700,0.1715,-0.0177,43,322,2023-07-22
P0026376,29,Promo Akhir Pekan,3,3600,0.4257,-0.4967,7,3,2023-07-22
P0034055,29,Promo Akhir Pekan,3,19300,0.1368,0.0406,52,313,2023-07-22
P0026121,29,Promo Akhir Pekan,3,5000,0.1215,0.031,26,339,2023-07-22
P0035425,29,Promo Akhir Pekan,3,8100,0.085,0.0538,112,158,2023-07-22
P0033349,29,Promo Akhir Pekan,3,16900,0.0747,0.0994,91,449,2023-07-22
P0031067,29,Promo Akhir Pekan,3,19500,0.15,0.0871,58,212,2023-07-22
P0023591,29,Promo Akhir Pekan,3,12200,0.0586,0.1402,169,196,2023-07-22
P0022448,29,Promo Akhir Pekan,3,15700,0.1365,0.0404,174,191,2023-07-22
P0022859,29,Promo Akhir Pekan,3,24600,0.0791,0.071,266,274,2023-07-22
P0026408,29,Promo Akhir Pekan,3,3800,0.1422,0.0887,124,241,2023-07-22
P0027507,29,Promo Akhir Pekan,3,32600,0.146,0.0676,37,328,2023-07-22
P0032313,29,Promo Akhir Pekan,3,3900,0.1974,0.0033,86,279,2023-07-22
P0035048,29,Promo Akhir Pekan,3,16700,0.0775,0.1346,36,329,2023-07-22
P0021577,29,Promo Akhir Pekan,3,21400,0.1412,0.0083,144,221,2023-07-22
P0031874,29,Promo Akhir Pekan,3,13500,0.4405,-0.3899,5,5,2023-07-22
P0024598,29,Promo Akhir Pekan,3,5800,0.1153,0.1103,95,270,2023-07-22
P0031334,29,Promo Akhir Pekan,3,17900,0.1069,0.0509,98,267,2023-07-22
P0030988,29,Promo Akhir Pekan,3,24400,0.0705,0.1535,18,522,2023-07-22
P0031845,29,Promo Akhir Pekan,3,10600,0.0836,0.1224,180,185,2023-07-22
P0027108,29,Promo Akhir Pekan,3,29800,0.1772,0.017,176,364,2023-07-22
P0032187,29,Promo Akhir Pekan,3,12600,0.1399,0.0617,114,251,2023-07-22
P0026884,29,Promo Akhir Pekan,3,11200,0.1256,0.114,50,315,2023-07-22
P0024258,29,Promo Akhir Pekan,3,15900,0.079,0.092,152,213,2023-07-22
P0035289,29,Promo Akhir Pekan,3,36100,0.0629,0.1007,282,258,2023-07-22
P0030582,29,Promo Akhir Pekan,3,29600,0.1626,0.0102,176,189,2023-07-22
P0032085,29,Promo Akhir Pekan,3,2100,0.1689,0.0052,75,290,2023-07-22
P0032683,29,Promo Akhir Pekan,3,19700,0.1086,0.0505,75,195,2023-07-22
P0024896,29,Promo Akhir Pekan,3,3500,0.0807,0.1371,90,275,2023-07-22
P0031601,29,Promo Akhir Pekan,3,21900,0.0674,0.1148,163,202,2023-07-22
P0034709,29,Promo Akhir Pekan,3,2800,0.1884,-0.055,138,227,2023-07-22
P0030599,29,Promo Akhir Pekan,3,2600,0.0796,0.1185,91,274,2023-07-22
P0033015,29,Promo Akhir Pekan,3,4200,0.1884,0.0202,45,320,2023-07-22
P0031421,29,Promo Akhir Pekan,3,53600,0.1974,-0.0275,123,242,2023-07-22
P0023946,29,Promo Akhir Pekan,3,12400,0.1846,0.0165,257,283,2023-07-22
P0034498,29,Promo Akhir Pekan,3,7900,0.1403,0.0128,30,335,2023-07-22
P0023972,29,Promo Akhir Pekan,3,4000,0.1766,0.0758,77,288,2023-07-22
P0028801,29,Promo Akhir Pekan,3,28400,0.0913,0.1533,30,510,2023-07-22
P0029567,29,Promo Akhir Pekan,3,13100,0.1622,0.0224,68,472,2023-07-22
P0021735,29,Promo Akhir Pekan,3,21400,0.0535,0.1797,23,342,2023-07-22
P0030575,29,Promo Akhir Pekan,3,16100,0.147,0.0534,36,329,2023-07-22
P0030988,29,Promo Akhir Pekan,3,22900,0.1256,0.0981,159,381,2023-07-22
P0030504,29,Promo Akhir Pekan,3,25000,0.1416,0.0139,65,300,2023-07-22
P0022356,29,Promo Akhir Pekan,3,9700,0.1227,0.1172,40,325,2023-07-22
P0024174,29,Promo Akhir Pekan,3,20300,0.0834,0.1124,145,220,2023-07-22
P0030894,29,Promo Akhir Pekan,3,7300,0.0641,0.1614,39,326,2023-07-22
P0025608,29,Promo Akhir Pekan,3,12800,0.0602,0.1195,149,216,2023-07-22
P0025864,29,Promo Akhir Pekan,3,23500,0.1504,0.0862,28,337,2023-07-22
P0021877,29,Promo Akhir Pekan,3,10100,0.3526,-0.2394,3,7,2023-07-22
P0024248,29,Promo Akhir Pekan,3,1400,0.1119,0.0214,174,191,2023-07-22
P0032355,29,Promo Akhir Pekan,3,22500,0.0536,0.1295,23,342,2023-07-22
P0033324,29,Promo Akhir Pekan,3,3500,0.1344,0.0186,127,238,2023-07-22
P0031645,29,Promo Akhir Pekan,3,22400,0.136,0.0108,121,244,2023-07-22
P0023430,29,Promo Akhir Pekan,3,26500,0.089,0.0802,72,293,2023-07-22
P0034170,29,Promo Akhir Pekan,3,4200,0.1504,0.0,180,185,2023-07-22
P0033016,29,Promo Akhir Pekan,3,10300,0.1043,0.041,47,318,2023-07-22
P0034634,29,Promo Akhir Pekan,3,3700,0.1482,0.0414,66,299,2023-07-22
P0031339,29,Promo Akhir Pekan,3,9600,0.1563,-0.0278,90,275,2023-07-22
P0023494,29,Promo Akhir Pekan,3,31700,0.0557,0.0993,96,269,2023-07-22
P0027015,29,Promo Akhir Pekan,3,10900,0.0757,0.1128,179,91,2023-07-22
P0033937,29,Promo Akhir Pekan,3,11500,0.165,0.073,170,195,2023-07-22
P0022085,29,Promo Akhir Pekan,3,2900,0.115,0.0307,113,252,2023-07-22
P0027659,29,Promo Akhir Pekan,3,6000,0.1893,-0.0653,26,339,2023-07-22
P0030082,29,Promo Akhir Pekan,3,23400,0.0869,0.0667,28,512,2023-07-22
