id_produk,minggu,current_event,id_toko,harga_promosi,diskon,diskon_margin,hari_jual,kedaluwarsa,tanggal_transaksi
P0016179,80,Promo Akhir Pekan,2,33400,0.1283,0.1123,146,394,2024-07-12
P0020890,80,Promo Akhir Pekan,2,13800,0.1472,-0.0094,72,198,2024-07-12
P0017260,80,Promo Akhir Pekan,2,10100,0.4544,-0.513,7,3,2024-07-12
P0016720,80,Promo Akhir Pekan,2,28500,0.0846,0.1545,144,221,2024-07-12
P0014578,80,Promo Akhir Pekan,2,15400,0.0883,0.101,221,319,2024-07-12
P0017275,80,Promo Akhir Pekan,2,1700,0.0937,0.0776,67,298,2024-07-12
P0019639,80,Promo Akhir Pekan,2,4700,0.151,0.0387,114,251,2024-07-12
P0018477,80,Promo Akhir Pekan,2,39400,0.1746,0.0629,37,503,2024-07-12
P0016124,80,Promo Akhir Pekan,2,18800,0.1956,-0.0431,156,384,2024-07-12
P0017424,80,Promo Akhir Pekan,2,4300,0.0952,0.1421,45,320,2024-07-12
P0018169,80,Promo Akhir Pekan,2,22500,0.1419,0.0323,93,272,2024-07-12
P0014781,80,Promo Akhir Pekan,2,6100,0.1444,0.0977,85,280,2024-07-12
P0015375,80,Promo Akhir Pekan,2,44900,0.0634,0.16,180,360,2024-07-12
P0013783,80,Promo Akhir Pekan,2,4500,0.0779,0.1342,58,307,2024-07-12
P0020947,80,Promo Akhir Pekan,2,13300,0.1816,0.0632,103,262,2024-07-12
P0014999,80,Promo Akhir Pekan,2,6700,0.1351,0.0566,99,171,2024-07-12
P0019919,80,Promo Akhir Pekan,2,8400,0.1635,0.022,133,232,2024-07-12
P0019614,80,Promo Akhir Pekan,2,35500,0.1034,0.0578,73,292,2024-07-12
P0011356,80,Promo Akhir Pekan,2,4400,0.1108,0.0941,152,213,2024-07-12
P0021079,80,Promo Akhir Pekan,2,7800,0.0919,0.1044,35,235,2024-07-12
P0012962,80,Promo Akhir Pekan,2,30800,0.1389,0.0632,236,304,2024-07-12
P0014726,80,Promo Akhir Pekan,2,3000,0.071,0.0943,156,209,2024-07-12
P0013586,80,Promo Akhir Pekan,2,26800,0.0616,0.0838,157,383,2024-07-12
P0014174,80,Promo Akhir Pekan,2,11400,0.1399,-0.0089,84,281,2024-07-12
P0018495,80,Promo Akhir Pekan,2,24000,0.1775,0.0211,83,282,2024-07-12
P0017141,80,Promo Akhir Pekan,2,34400,0.1721,-0.0321,65,475,2024-07-12
P0014787,80,Promo Akhir Pekan,2,15700,0.1506,0.0638,29,336,2024-07-12
P0018355,80,Promo Akhir Pekan,2,14000,0.1997,-0.0111,45,320,2024-07-12
P0013936,80,Promo Akhir Pekan,2,21600,0.0673,0.0675,176,189,2024-07-12
P0021030,80,Promo Akhir Pekan,2,10900,0.0563,0.1487,172,193,2024-07-12
P0017284,80,Promo Akhir Pekan,2,11900,0.0579,0.1055,38,327,2024-07-12
P0012494,80,Promo Akhir Pekan,2,15600,0.0616,0.1772,48,317,2024-07-12
P0016788,80,Promo Akhir Pekan,2,25800,0.146,-0.0056,15,350,2024-07-12
P0010943,80,Promo Akhir Pekan,2,2800,0.0812,0.1189,33,332,2024-07-12
P0013150,80,Promo Akhir Pekan,2,9700,0.1432,0.0963,176,189,2024-07-12
P0011615,80,Promo Akhir Pekan,2,10900,0.1466,0.0567,39,326,2024-07-12
P0016056,80,Promo Akhir Pekan,2,4300,0.1595,0.0551,110,255,2024-07-12
P0012440,80,Promo Akhir Pekan,2,35400,0.1802,0.0513,105,435,2024-07-12
P0014499,80,Promo Akhir Pekan,2,13300,0.1536,0.0372,155,385,2024-07-12
P0020700,80,Promo Akhir Pekan,2,22500,0.1207,0.0531,114,251,2024-07-12
P0009576,80,Promo Akhir Pekan,2,6200,0.4316,-0.354,4,6,2024-07-12
P0015206,80,Promo Akhir Pekan,2,9000,0.1895,0.0041,16,349,2024-07-12
P0012276,80,Promo Akhir Pekan,2,10400,0.3544,-0.2765,5,5,2024-07-12
P0020279,80,Promo Akhir Pekan,2,4500,0.1535,0.0458,105,260,2024-07-12
P0014260,80,Promo Akhir Pekan,2,17400,0.1081,0.1098,42,323,2024-07-12
P0014032,80,Promo Akhir Pekan,2,18700,0.1479,0.0148,75,290,2024-07-12
P0011384,80,Promo Akhir Pekan,2,5100,0.0928,0.1145,114,251,2024-07-12
P0020856,80,Promo Akhir Pekan,2,7600,0.1942,0.0092,135,230,2024-07-12
P0016230,80,Promo Akhir Pekan,2,8100,0.1022,0.1385,113,252,2024-07-12
P0017093,80,Promo Akhir Pekan,2,23000,0.1536,0.0807,123,242,2024-07-12
P0013738,80,Promo Akhir Pekan,2,17500,0.187,-0.0299,31,239,2024-07-12
P0012399,80,Promo Akhir Pekan,2,17100,0.0712,0.1282,82,188,2024-07-12
P0020663,80,Promo Akhir Pekan,2,5700,0.0662,0.137,106,259,2024-07-12
P0020163,80,Promo Akhir Pekan,2,5800,0.1009,0.1072,44,321,2024-07-12
P0017157,80,Promo Akhir Pekan,2,5500,0.1707,-0.0331,33,332,2024-07-12
P0025390,80,Promo Akhir Pekan,3,12500,0.1956,-0.0606,43,322,2024-07-12
P0021714,80,Promo Akhir Pekan,3,17600,0.1788,-0.038,59,306,2024-07-12
P0028147,80,Promo Akhir Pekan,3,32200,0.1621,-0.0124,124,241,2024-07-12
P0028892,80,Promo Akhir Pekan,3,15000,0.0893,0.1521,70,295,2024-07-12
P0028305,80,Promo Akhir Pekan,3,6100,0.1038,0.087,101,264,2024-07-12
P0032844,80,Promo Akhir Pekan,3,16100,0.0543,0.1161,83,282,2024-07-12
P0028257,80,Promo Akhir Pekan,3,12500,0.1671,0.0534,143,222,2024-07-12
P0032148,80,Promo Akhir Pekan,3,29400,0.0521,0.1592,108,257,2024-07-12
P0034133,80,Promo Akhir Pekan,3,15900,0.1175,0.1203,229,311,2024-07-12
P0029413,80,Promo Akhir Pekan,3,15000,0.0957,0.1443,76,289,2024-07-12
P0031968,80,Promo Akhir Pekan,3,16700,0.128,0.0961,21,519,2024-07-12
P0030549,80,Promo Akhir Pekan,3,16600,0.0673,0.1622,154,211,2024-07-12
P0034253,80,Promo Akhir Pekan,3,7400,0.0938,0.0746,119,246,2024-07-12
P0023079,80,Promo Akhir Pekan,3,1900,0.169,-0.0532,124,241,2024-07-12
P0028852,80,Promo Akhir Pekan,3,13500,0.1436,0.0564,117,248,2024-07-12
P0025825,80,Promo Akhir Pekan,3,11400,0.0559,0.1187,171,194,2024-07-12
P0034823,80,Promo Akhir Pekan,3,5000,0.1786,0.0384,81,284,2024-07-12
P0033881,80,Promo Akhir Pekan,3,19200,0.1294,0.033,92,178,2024-07-12
P0035376,80,Promo Akhir Pekan,3,7400,0.1852,0.0078,38,327,2024-07-12
P0023082,80,Promo Akhir Pekan,3,4200,0.1985,0.0338,131,234,2024-07-12
P0033473,80,Promo Akhir Pekan,3,3900,0.1946,-0.0074,157,208,2024-07-12
P0023940,80,Promo Akhir Pekan,3,2300,0.1547,0.0787,67,298,2024-07-12
P0032145,80,Promo Akhir Pekan,3,18100,0.0706,0.158,80,190,2024-07-12
P0029859,80,Promo Akhir Pekan,3,8500,0.1613,0.0446,37,328,2024-07-12
P0029974,80,Promo Akhir Pekan,3,3500,0.0739,0.0709,101,264,2024-07-12
P0028265,80,Promo Akhir Pekan,3,35500,0.0559,0.181,101,439,2024-07-12
P0031589,80,Promo Akhir Pekan,3,49800,0.0871,0.0814,146,219,2024-07-12
P0025682,80,Promo Akhir Pekan,3,1700,0.1169,0.1006,18,347,2024-07-12
P0027294,80,Promo Akhir Pekan,3,21800,0.1879,-0.0462,246,294,2024-07-12
P0032776,80,Promo Akhir Pekan,3,18500,0.141,0.056,162,378,2024-07-12
P0035273,80,Promo Akhir Pekan,3,9900,0.1267,0.0719,81,284,2024-07-12
P0035904,80,Promo Akhir Pekan,3,52000,0.1849,0.0211,106,259,2024-07-12
P0030088,80,Promo Akhir Pekan,3,17400,0.1781,-0.0516,168,197,2024-07-12
P0032309,80,Promo Akhir Pekan,3,8800,0.1913,-0.0053,124,241,2024-07-12
P0026748,80,Promo Akhir Pekan,3,3000,0.1646,0.028,42,323,2024-07-12
P0024131,80,Promo Akhir Pekan,3,18800,0.1732,0.04,142,223,2024-07-12
P0022380,80,Promo Akhir Pekan,3,45100,0.0988,0.0869,27,338,2024-07-12
P0030430,80,Promo Akhir Pekan,3,3000,0.1811,0.005,87,278,2024-07-12
P0027265,80,Promo Akhir Pekan,3,17800,0.0664,0.1177,140,225,2024-07-12
P0023767,80,Promo Akhir Pekan,3,6000,0.1517,0.0588,95,270,2024-07-12
P0022753,80,Promo Akhir Pekan,3,6000,0.1737,0.0287,39,326,2024-07-12
P0033835,80,Promo Akhir Pekan,3,3700,0.1897,-0.0505,136,229,2024-07-12
P0029841,80,Promo Akhir Pekan,3,14700,0.3825,-0.2859,3,7,2024-07-12
P0026340,80,Promo Akhir Pekan,3,2600,0.1854,-0.0215,85,280,2024-07-12
P0023941,80,Promo Akhir Pekan,3,12900,0.1309,0.0157,18,347,2024-07-12
P0022559,80,Promo Akhir Pekan,3,16400,0.0762,0.1291,126,239,2024-07-12
P0028600,80,Promo Akhir Pekan,3,27400,0.126,0.0894,165,200,2024-07-12
P0026522,80,Promo Akhir Pekan,3,15800,0.1024,0.1377,1,9,2024-07-12
P0031884,80,Promo Akhir Pekan,3,34600,0.0744,0.1658,115,425,2024-07-12
P0035892,80,Promo Akhir Pekan,3,25500,0.1762,-0.0146,96,444,2024-07-12
P0028671,80,Promo Akhir Pekan,3,1700,0.1748,-0.0753,78,287,2024-07-12
P0035827,80,Promo Akhir Pekan,3,10300,0.116,0.0313,52,218,2024-07-12
P0030338,80,Promo Akhir Pekan,3,6300,0.1419,0.0614,1,9,2024-07-12
P0032561,80,Promo Akhir Pekan,3,21100,0.196,-0.0101,27,513,2024-07-12
P0026982,80,Promo Akhir Pekan,3,5000,0.1719,0.0122,91,274,2024-07-12
P0031688,80,Promo Akhir Pekan,3,3800,0.1996,-0.0711,94,271,2024-07-12
P0027583,80,Promo Akhir Pekan,3,8200,0.0585,0.1105,134,231,2024-07-12
P0026252,80,Promo Akhir Pekan,3,14600,0.1297,0.1135,15,350,2024-07-12
P0031635,80,Promo Akhir Pekan,3,3400,0.0876,0.155,176,189,2024-07-12
P0032871,80,Promo Akhir Pekan,3,4100,0.1534,0.0615,21,344,2024-07-12
P0029296,80,Promo Akhir Pekan,3,6700,0.1672,-0.0484,129,236,2024-07-12
P0033212,80,Promo Akhir Pekan,3,21800,0.102,0.0638,42,323,2024-07-12
P0032497,80,Promo Akhir Pekan,3,38900,0.1266,0.069,44,496,2024-07-12
P0031982,80,Promo Akhir Pekan,3,24700,0.1386,0.0503,42,498,2024-07-12
P0028257,80,Promo Akhir Pekan,3,14100,0.057,0.1608,121,244,2024-07-12
P0024189,80,Promo Akhir Pekan,3,15300,0.1635,0.0452,179,186,2024-07-12
P0033636,80,Promo Akhir Pekan,3,4700,0.1272,0.1198,160,205,2024-07-12
P0029979,80,Promo Akhir Pekan,3,7200,0.4738,-0.6458,5,5,2024-07-12
P0023047,80,Promo Akhir Pekan,3,3300,0.0765,0.1203,114,251,2024-07-12
P0024251,80,Promo Akhir Pekan,3,4300,0.0688,0.0642,165,200,2024-07-12
P0028504,80,Promo Akhir Pekan,3,6300,0.1281,0.0975,100,265,2024-07-12
P0033453,80,Promo Akhir Pekan,3,10400,0.1382,0.0951,96,269,2024-07-12
P0034728,80,Promo Akhir Pekan,3,49700,0.1514,0.0599,164,201,2024-07-12
P0032155,80,Promo Akhir Pekan,3,9900,0.0622,0.1362,136,229,2024-07-12
P0024273,80,Promo Akhir Pekan,3,10000,0.1061,0.1157,30,335,2024-07-12
P0034202,80,Promo Akhir Pekan,3,7900,0.0863,0.1459,53,312,2024-07-12
P0030235,80,Promo Akhir Pekan,3,19200,0.1371,0.0982,77,288,2024-07-12
P0030525,80,Promo Akhir Pekan,3,28500,0.1823,0.015,144,221,2024-07-12
P0035959,80,Promo Akhir Pekan,3,10200,0.1229,0.0985,47,223,2024-07-12
P0021994,80,Promo Akhir Pekan,3,24500,0.154,-0.0164,86,279,2024-07-12
P0033502,80,Promo Akhir Pekan,3,2800,0.0682,0.1354,112,253,2024-07-12
P0029057,80,Promo Akhir Pekan,3,9900,0.1398,0.0477,153,212,2024-07-12
P0033707,80,Promo Akhir Pekan,3,14900,0.1962,-0.0266,106,259,2024-07-12
P0024792,80,Promo Akhir Pekan,3,29000,0.0857,0.1235,30,335,2024-07-12
P0026077,80,Promo Akhir Pekan,3,24700,0.1851,0.0074,75,290,2024-07-12
P0029315,80,Promo Akhir Pekan,3,7000,0.1555,0.0753,68,297,2024-07-12
P0033694,80,Promo Akhir Pekan,3,7500,0.1888,-0.0611,43,322,2024-07-12
P0034502,80,Promo Akhir Pekan,3,4200,0.0521,0.1076,111,254,2024-07-12
P0022396,80,Promo Akhir Pekan,3,3300,0.1908,-0.0045,162,203,2024-07-12
P0024114,80,Promo Akhir Pekan,3,52700,0.1849,0.038,147,218,2024-07-12
P0033959,80,Promo Akhir Pekan,3,6600,0.1838,-0.0061,167,198,2024-07-12
P0028610,80,Promo Akhir Pekan,3,12800,0.0701,0.1435,164,201,2024-07-12
P0031785,80,Promo Akhir Pekan,3,26800,0.0813,0.1412,164,201,2024-07-12
P0022779,80,Promo Akhir Pekan,3,21900,0.114,0.1164,159,381,2024-07-12
P0025258,80,Promo Akhir Pekan,3,6900,0.1629,0.0372,113,252,2024-07-12
P0030994,80,Promo Akhir Pekan,3,11300,0.4316,-0.4757,7,3,2024-07-12
P0027223,80,Promo Akhir Pekan,3,4500,0.1474,-0.0262,104,261,2024-07-12
P0029364,80,Promo Akhir Pekan,3,10200,0.1023,0.0739,36,329,2024-07-12
P0035836,80,Promo Akhir Pekan,3,38600,0.07,0.1013,142,223,2024-07-12
P0021953,80,Promo Akhir Pekan,3,62300,0.1397,0.0865,90,275,2024-07-12
P0033585,80,Promo Akhir Pekan,3,22500,0.1979,-0.0614,161,204,2024-07-12
P0028616,80,Promo Akhir Pekan,3,1800,0.1949,-0.0039,87,278,2024-07-12
P0033644,80,Promo Akhir Pekan,3,3700,0.1438,-0.0008,109,256,2024-07-12
P0022552,80,Promo Akhir Pekan,3,12900,0.0672,0.0957,101,264,2024-07-12
P0026481,80,Promo Akhir Pekan,3,15600,0.1795,-0.0219,21,344,2024-07-12
P0034857,80,Promo Akhir Pekan,3,8200,0.0516,0.1433,155,210,2024-07-12
P0031009,80,Promo Akhir Pekan,3,4700,0.1239,0.0704,41,324,2024-07-12
P0033984,80,Promo Akhir Pekan,3,8900,0.0595,0.17,46,319,2024-07-12
P0030784,80,Promo Akhir Pekan,3,13900,0.1097,0.1007,117,153,2024-07-12
P0033868,80,Promo Akhir Pekan,3,27300,0.0598,0.0896,177,363,2024-07-12
P0031150,80,Promo Akhir Pekan,3,12800,0.0508,0.1808,94,271,2024-07-12
P0021932,80,Promo Akhir Pekan,3,18700,0.097,0.1148,51,314,2024-07-12
P0034979,80,Promo Akhir Pekan,3,38300,0.0842,0.1486,164,376,2024-07-12
P0023520,80,Promo Akhir Pekan,3,4700,0.0678,0.1194,112,253,2024-07-12
P0031413,80,Promo Akhir Pekan,3,13500,0.1822,-0.031,172,193,2024-07-12
P0035128,80,Promo Akhir Pekan,3,4400,0.1764,0.0391,109,256,2024-07-12
P0034495,80,Promo Akhir Pekan,3,39800,0.0785,0.1586,107,258,2024-07-12
P0026665,80,Promo Akhir Pekan,3,21400,0.1106,0.0955,39,326,2024-07-12
P0028016,80,Promo Akhir Pekan,3,31400,0.1582,0.0821,127,238,2024-07-12
P0029608,80,Promo Akhir Pekan,3,8300,0.1907,0.0423,144,221,2024-07-12
P0030196,80,Promo Akhir Pekan,3,5300,0.1182,0.0734,162,203,2024-07-12
P0031357,80,Promo Akhir Pekan,3,15200,0.0668,0.1699,76,289,2024-07-12
P0026583,80,Promo Akhir Pekan,3,10800,0.1462,0.0131,168,197,2024-07-12
P0030141,80,Promo Akhir Pekan,3,40600,0.075,0.0863,111,429,2024-07-12
P0033530,80,Promo Akhir Pekan,3,2100,0.1765,0.0367,138,227,2024-07-12
P0022669,80,Promo Akhir Pekan,3,15500,0.081,0.1159,96,269,2024-07-12
P0033000,80,Promo Akhir Pekan,3,7500,0.1192,0.1151,107,258,2024-07-12
P0026295,80,Promo Akhir Pekan,3,3400,0.1737,0.0106,87,278,2024-07-12
P0027192,80,Promo Akhir Pekan,3,12700,0.1501,0.0439,87,453,2024-07-12
P0023029,80,Promo Akhir Pekan,3,15800,0.1436,0.0077,178,187,2024-07-12
P0029613,80,Promo Akhir Pekan,3,6300,0.0684,0.1378,1,9,2024-07-12
P0025795,80,Promo Akhir Pekan,3,4000,0.1013,0.1378,141,224,2024-07-12
P0022627,80,Promo Akhir Pekan,3,7000,0.4875,-0.6551,4,6,2024-07-12
P0027076,80,Promo Akhir Pekan,3,22900,0.1402,-0.0081,17,523,2024-07-12
P0030471,80,Promo Akhir Pekan,3,20100,0.1075,0.1088,138,227,2024-07-12
P0024893,80,Promo Akhir Pekan,3,2800,0.1402,0.0843,131,234,2024-07-12
P0025957,80,Promo Akhir Pekan,3,14300,0.065,0.1092,75,290,2024-07-12
P0028655,80,Promo Akhir Pekan,3,15300,0.1887,-0.0525,179,186,2024-07-12
P0027759,80,Promo Akhir Pekan,3,6400,0.1059,0.0948,120,245,2024-07-12
P0028885,80,Promo Akhir Pekan,3,6500,0.1138,0.122,47,223,2024-07-12
P0024979,80,Promo Akhir Pekan,3,11400,0.4293,-0.4597,3,7,2024-07-12
P0035840,80,Promo Akhir Pekan,3,13900,0.4327,-0.4307,6,4,2024-07-12
P0034736,80,Promo Akhir Pekan,3,23100,0.1287,0.0762,85,280,2024-07-12
P0025746,80,Promo Akhir Pekan,3,12300,0.0965,0.0754,71,294,2024-07-12
P0027451,80,Promo Akhir Pekan,3,4800,0.1018,0.1523,71,294,2024-07-12
P0023711,80,Promo Akhir Pekan,3,13600,0.1584,-0.02,105,260,2024-07-12
P0027782,80,Promo Akhir Pekan,3,6800,0.1448,0.0438,77,288,2024-07-12
P0023211,80,Promo Akhir Pekan,3,2500,0.1426,0.0388,29,336,2024-07-12
P0022066,80,Promo Akhir Pekan,3,30300,0.195,-0.0095,34,331,2024-07-12
P0023431,80,Promo Akhir Pekan,3,35400,0.0957,0.1065,72,468,2024-07-12
P0021570,80,Promo Akhir Pekan,3,4300,0.1272,0.0219,147,218,2024-07-12
P0025492,80,Promo Akhir Pekan,3,4200,0.1173,0.0529,55,310,2024-07-12
P0024186,80,Promo Akhir Pekan,3,12200,0.197,-0.0434,61,209,2024-07-12
P0024755,80,Promo Akhir Pekan,3,5600,0.1662,0.0132,72,293,2024-07-12
P0029913,80,Promo Akhir Pekan,3,1200,0.1543,0.0475,127,238,2024-07-12
P0021766,80,Promo Akhir Pekan,3,28800,0.1404,-0.0077,164,376,2024-07-12
P0024683,80,Promo Akhir Pekan,3,5500,0.091,0.1271,99,266,2024-07-12
P0034350,80,Promo Akhir Pekan,3,52900,0.1338,0.0293,135,230,2024-07-12
P0022508,80,Promo Akhir Pekan,3,9900,0.1032,0.0687,53,312,2024-07-12
P0025611,80,Promo Akhir Pekan,3,10300,0.192,0.0203,61,304,2024-07-12
P0027238,80,Promo Akhir Pekan,3,15300,0.1456,0.0334,65,300,2024-07-12
P0023988,80,Promo Akhir Pekan,3,2400,0.1777,-0.0067,127,238,2024-07-12
P0035403,80,Promo Akhir Pekan,3,9200,0.1691,0.0676,167,103,2024-07-12
P0031994,80,Promo Akhir Pekan,3,28400,0.0777,0.1212,16,349,2024-07-12
P0022391,80,Promo Akhir Pekan,3,25400,0.1518,0.0274,170,195,2024-07-12
P0025952,80,Promo Akhir Pekan,3,12900,0.1934,0.0025,71,199,2024-07-12
P0023779,80,Promo Akhir Pekan,3,28300,0.0968,0.1227,262,278,2024-07-12
P0022861,80,Promo Akhir Pekan,3,3100,0.0843,0.0903,106,259,2024-07-12
P0028518,80,Promo Akhir Pekan,3,9600,0.1067,0.0729,91,274,2024-07-12
P0031563,80,Promo Akhir Pekan,3,19200,0.1538,0.0018,166,199,2024-07-12
P0033627,80,Promo Akhir Pekan,3,19300,0.1589,0.0795,1,9,2024-07-12
P0024428,80,Promo Akhir Pekan,3,15000,0.1201,0.016,58,307,2024-07-12
P0034574,80,Promo Akhir Pekan,3,5700,0.0505,0.1119,180,185,2024-07-12
P0035330,80,Promo Akhir Pekan,3,3700,0.1365,0.0246,78,287,2024-07-12
P0043327,80,Promo Akhir Pekan,4,8900,0.1876,-0.0653,44,321,2024-07-12
P0041078,80,Promo Akhir Pekan,4,35300,0.0925,0.0735,49,491,2024-07-12
P0040970,80,Promo Akhir Pekan,4,10800,0.146,0.0144,127,238,2024-07-12
P0036930,80,Promo Akhir Pekan,4,36200,0.1596,0.0622,170,195,2024-07-12
P0042592,80,Promo Akhir Pekan,4,3100,0.0577,0.1326,17,348,2024-07-12
P0047457,80,Promo Akhir Pekan,4,10500,0.065,0.0957,130,235,2024-07-12
P0045531,80,Promo Akhir Pekan,4,27700,0.099,0.0766,118,422,2024-07-12
P0038701,80,Promo Akhir Pekan,4,23100,0.0822,0.1207,175,190,2024-07-12
P0048492,80,Promo Akhir Pekan,4,11600,0.1705,0.0252,1,9,2024-07-12
P0036475,80,Promo Akhir Pekan,4,2300,0.1659,0.0609,76,289,2024-07-12
P0043176,80,Promo Akhir Pekan,4,12300,0.3709,-0.3241,7,3,2024-07-12
P0048986,80,Promo Akhir Pekan,4,1500,0.0943,0.0873,92,273,2024-07-12
P0037637,80,Promo Akhir Pekan,4,24800,0.0742,0.0844,180,185,2024-07-12
P0043098,80,Promo Akhir Pekan,4,12600,0.0654,0.1649,104,261,2024-07-12
P0042951,80,Promo Akhir Pekan,4,13300,0.1178,0.056,82,283,2024-07-12
P0038173,80,Promo Akhir Pekan,4,21100,0.1344,0.0176,143,222,2024-07-12
P0048599,80,Promo Akhir Pekan,4,18300,0.0647,0.1663,151,214,2024-07-12
P0044488,80,Promo Akhir Pekan,4,3600,0.1129,0.1122,34,331,2024-07-12
P0040373,80,Promo Akhir Pekan,4,20400,0.0554,0.1503,273,267,2024-07-12
P0043148,80,Promo Akhir Pekan,4,20500,0.0722,0.1636,90,275,2024-07-12
P0045342,80,Promo Akhir Pekan,4,6500,0.1651,0.056,151,214,2024-07-12
P0044843,80,Promo Akhir Pekan,4,19900,0.0886,0.0742,102,263,2024-07-12
P0046017,80,Promo Akhir Pekan,4,15700,0.1974,0.0363,126,239,2024-07-12
P0038457,80,Promo Akhir Pekan,4,13400,0.1401,0.0563,148,122,2024-07-12
P0042541,80,Promo Akhir Pekan,4,13500,0.1978,-0.0641,33,332,2024-07-12
P0045641,80,Promo Akhir Pekan,4,25600,0.0662,0.1568,76,464,2024-07-12
P0040568,80,Promo Akhir Pekan,4,10800,0.1802,0.0172,113,252,2024-07-12
P0045771,80,Promo Akhir Pekan,4,2700,0.1885,-0.0026,124,241,2024-07-12
P0041670,80,Promo Akhir Pekan,4,2700,0.1919,-0.0185,44,321,2024-07-12
P0044516,80,Promo Akhir Pekan,4,35900,0.0676,0.0957,94,446,2024-07-12
P0036557,80,Promo Akhir Pekan,4,3400,0.0562,0.1812,144,221,2024-07-12
P0037211,80,Promo Akhir Pekan,4,21900,0.1635,0.0168,76,464,2024-07-12
P0043790,80,Promo Akhir Pekan,4,2400,0.1567,0.0429,36,329,2024-07-12
P0043002,80,Promo Akhir Pekan,4,14500,0.4339,-0.3686,4,6,2024-07-12
P0046345,80,Promo Akhir Pekan,4,20600,0.1212,0.0432,30,335,2024-07-12
P0040684,80,Promo Akhir Pekan,4,17100,0.0978,0.1087,166,199,2024-07-12
P0043898,80,Promo Akhir Pekan,4,3100,0.0753,0.179,134,231,2024-07-12
P0041653,80,Promo Akhir Pekan,4,25900,0.0893,0.1415,39,501,2024-07-12
P0042746,80,Promo Akhir Pekan,4,4000,0.1,0.0878,59,306,2024-07-12
P0037774,80,Promo Akhir Pekan,4,6100,0.1247,0.0421,31,334,2024-07-12
P0046245,80,Promo Akhir Pekan,4,2700,0.1468,0.0622,150,215,2024-07-12
P0036415,80,Promo Akhir Pekan,4,27100,0.0503,0.1421,150,215,2024-07-12
P0047040,80,Promo Akhir Pekan,4,27900,0.0693,0.0693,119,246,2024-07-12
P0042913,80,Promo Akhir Pekan,4,8200,0.1729,0.0534,164,201,2024-07-12
P0037558,80,Promo Akhir Pekan,4,10400,0.1848,0.0008,153,212,2024-07-12
P0037013,80,Promo Akhir Pekan,4,37900,0.1617,0.0032,28,512,2024-07-12
P0036268,80,Promo Akhir Pekan,4,15600,0.1776,-0.0329,234,306,2024-07-12
P0039099,80,Promo Akhir Pekan,4,24700,0.0838,0.1447,96,444,2024-07-12
P0039046,80,Promo Akhir Pekan,4,14600,0.0812,0.1345,62,303,2024-07-12
P0036869,80,Promo Akhir Pekan,4,18100,0.0658,0.1539,98,172,2024-07-12
P0041799,80,Promo Akhir Pekan,4,19000,0.0853,0.0662,170,195,2024-07-12
P0043849,80,Promo Akhir Pekan,4,5100,0.1229,0.1106,86,279,2024-07-12
P0046263,80,Promo Akhir Pekan,4,7300,0.1549,0.043,77,193,2024-07-12
P0037100,80,Promo Akhir Pekan,4,12100,0.0895,0.1227,135,230,2024-07-12
P0045067,80,Promo Akhir Pekan,4,4900,0.0711,0.1469,71,294,2024-07-12
P0036143,80,Promo Akhir Pekan,4,4300,0.1516,0.0709,19,346,2024-07-12
P0042167,80,Promo Akhir Pekan,4,4400,0.125,0.012,70,295,2024-07-12
P0044723,80,Promo Akhir Pekan,4,16800,0.1065,0.1208,140,130,2024-07-12
P0045271,80,Promo Akhir Pekan,4,10200,0.1585,-0.0012,37,328,2024-07-12
P0044746,80,Promo Akhir Pekan,4,16900,0.166,0.0644,80,285,2024-07-12
P0037487,80,Promo Akhir Pekan,4,9700,0.1462,0.0004,62,303,2024-07-12
P0045446,80,Promo Akhir Pekan,4,21000,0.0557,0.1168,143,397,2024-07-12
P0045769,80,Promo Akhir Pekan,4,9000,0.4221,-0.4641,4,6,2024-07-12
P0044558,80,Promo Akhir Pekan,4,46700,0.1848,-0.0511,50,315,2024-07-12
P0045921,80,Promo Akhir Pekan,4,2700,0.0819,0.0981,80,285,2024-07-12
P0044778,80,Promo Akhir Pekan,4,10200,0.1219,0.0318,62,303,2024-07-12
P0038926,80,Promo Akhir Pekan,4,6700,0.4778,-0.6133,4,6,2024-07-12
P0044162,80,Promo Akhir Pekan,4,19700,0.1927,0.0307,25,340,2024-07-12
P0037903,80,Promo Akhir Pekan,4,21700,0.0984,0.1189,84,186,2024-07-12
P0045143,80,Promo Akhir Pekan,4,15600,0.1646,0.0662,119,246,2024-07-12
P0045251,80,Promo Akhir Pekan,4,5000,0.1302,0.0558,59,306,2024-07-12
P0036970,80,Promo Akhir Pekan,4,3600,0.1719,0.0217,52,313,2024-07-12
P0043797,80,Promo Akhir Pekan,4,5300,0.0529,0.1196,91,274,2024-07-12
P0039305,80,Promo Akhir Pekan,4,10400,0.1341,0.04,110,255,2024-07-12
P0047826,80,Promo Akhir Pekan,4,31700,0.1077,0.101,78,287,2024-07-12
P0045579,80,Promo Akhir Pekan,4,7300,0.0952,0.0999,140,225,2024-07-12
P0037516,80,Promo Akhir Pekan,4,22600,0.1481,0.0713,115,250,2024-07-12
P0048072,80,Promo Akhir Pekan,4,23700,0.0842,0.1555,41,324,2024-07-12
P0043574,80,Promo Akhir Pekan,4,34800,0.0679,0.1579,127,413,2024-07-12
P0038708,80,Promo Akhir Pekan,4,9400,0.1327,0.0817,133,232,2024-07-12
