id_produk,minggu,current_event,id_toko,harga_promosi,diskon,diskon_margin,hari_jual,kedaluwarsa,tanggal_transaksi
P0037421,68,,4,35200,0.0,0.1514,59,306,2024-04-17
P0036265,68,,4,41700,0.0,0.1863,81,459,2024-04-17
P0039445,68,,4,7400,0.4088,-0.3035,5,5,2024-04-17
P0042884,68,,4,10800,0.4913,-0.5206,5,5,2024-04-17
P0043707,68,,4,3200,0.0,0.1806,22,343,2024-04-17
P0036784,68,,4,24100,0.0,0.2215,1,9,2024-04-17
P0041607,68,,4,7600,0.0,0.1747,83,282,2024-04-17
P0036521,68,,4,10100,0.0,0.2057,161,204,2024-04-17
P0044954,68,,4,32500,0.0,0.1376,155,210,2024-04-17
P0046929,68,,4,8400,0.0,0.1839,125,240,2024-04-17
P0047752,68,,4,47100,0.0,0.1444,93,272,2024-04-17
P0049081,68,,4,26400,0.0,0.2241,102,263,2024-04-17
P0037657,68,,4,22500,0.0,0.2311,2,8,2024-04-17
P0040140,68,,4,16600,0.0,0.1994,15,350,2024-04-17
P0048640,68,,4,10000,0.0,0.1395,167,103,2024-04-17
P0042834,68,,4,5800,0.0,0.2081,87,278,2024-04-17
P0040890,68,,4,15800,0.0,0.2275,23,342,2024-04-17
P0039156,68,,4,9200,0.0,0.2013,174,191,2024-04-17
P0040650,68,,4,27600,0.0,0.1435,19,346,2024-04-17
P0036276,68,,4,5500,0.0,0.1518,88,277,2024-04-17
P0045006,68,,4,5100,0.0,0.1884,172,193,2024-04-17
P0037011,68,,4,8500,0.0,0.19,105,260,2024-04-17
P0047554,68,,4,11900,0.0,0.1311,133,232,2024-04-17
P0037689,68,,4,11500,0.0,0.1785,26,339,2024-04-17
P0041733,68,,4,3100,0.0,0.2023,72,293,2024-04-17
P0040024,68,,4,21600,0.0,0.2088,22,248,2024-04-17
P0038053,68,,4,16000,0.0,0.2127,37,233,2024-04-17
P0048314,68,,4,15100,0.0,0.1404,154,211,2024-04-17
P0042512,68,,4,7200,0.0,0.1489,107,258,2024-04-17
P0047637,68,,4,2500,0.0,0.1644,87,278,2024-04-17
P0044357,68,,4,10700,0.0,0.1692,57,308,2024-04-17
P0042427,68,,4,36200,0.0,0.2262,136,404,2024-04-17
P0042326,68,,4,16600,0.0,0.1684,149,121,2024-04-17
P0039990,68,,4,9000,0.0,0.2242,58,307,2024-04-17
P0042322,68,,4,38800,0.0,0.2103,61,304,2024-04-17
P0040167,68,,4,5400,0.0,0.1652,174,191,2024-04-17
P0045513,68,,4,27800,0.0,0.2122,153,212,2024-04-17
P0036768,68,,4,6700,0.307,-0.1373,3,7,2024-04-17
P0037589,68,,4,9100,0.0,0.2231,130,235,2024-04-17
P0046368,68,,4,8900,0.0,0.2202,118,247,2024-04-17
P0039107,68,,4,1300,0.0,0.1731,15,350,2024-04-17
P0038776,68,,4,10600,0.0,0.1592,137,228,2024-04-17
P0041950,68,,4,22800,0.0,0.1616,34,331,2024-04-17
P0047701,68,,4,16700,0.0,0.2112,44,226,2024-04-17
P0046203,68,,4,6400,0.3239,-0.1811,4,6,2024-04-17
P0039098,68,,4,14600,0.0,0.1403,158,207,2024-04-17
P0047808,68,,4,4000,0.0,0.1405,140,225,2024-04-17
P0047618,68,,4,11000,0.0,0.1632,145,220,2024-04-17
P0039149,68,,4,31200,0.0,0.2155,92,273,2024-04-17
P0036927,68,,4,60800,0.0,0.2038,74,291,2024-04-17
P0041426,68,,4,7300,0.0,0.1386,152,213,2024-04-17
P0045365,68,,4,15000,0.0,0.2036,1,9,2024-04-17
P0045451,68,,4,12500,0.0,0.1582,103,262,2024-04-17
P0039109,68,,4,11900,0.0,0.2282,174,191,2024-04-17
P0041466,68,,4,20600,0.0,0.2088,166,199,2024-04-17
P0036887,68,,4,5400,0.0,0.2333,45,320,2024-04-17
P0047041,68,,4,6400,0.0,0.2262,79,286,2024-04-17
P0043217,68,,4,33300,0.0,0.1982,226,314,2024-04-17
P0047323,68,,4,13100,0.0,0.1631,146,219,2024-04-17
P0038692,68,,4,10900,0.0,0.2113,137,228,2024-04-17
P0036409,68,,4,38800,0.0,0.1505,27,338,2024-04-17
P0038840,68,,4,10600,0.0,0.1693,2,8,2024-04-17
P0036060,68,,4,9000,0.0,0.2057,156,209,2024-04-17
P0043169,68,,4,14600,0.3971,-0.3464,7,3,2024-04-17
P0046325,68,,4,33300,0.0,0.1869,162,203,2024-04-17
P0041052,68,,4,11500,0.0,0.1749,160,205,2024-04-17
P0043705,68,,4,43700,0.0,0.2211,152,388,2024-04-17
P0037391,68,,4,5800,0.0,0.2241,59,306,2024-04-17
P0040692,68,,4,6400,0.0,0.2177,72,293,2024-04-17
P0037058,68,,4,31600,0.0,0.1841,169,196,2024-04-17
P0041869,68,,4,5000,0.0,0.2216,33,332,2024-04-17
P0041473,68,,4,53700,0.0,0.1722,150,215,2024-04-17
P0041119,68,,4,58500,0.0,0.1675,37,328,2024-04-17
P0040988,68,,4,4900,0.4323,-0.4804,5,5,2024-04-17
P0039404,68,,4,34500,0.0,0.1745,29,336,2024-04-17
P0047022,68,,4,12600,0.0,0.1657,120,150,2024-04-17
P0046883,68,,4,4000,0.4253,-0.435,3,7,2024-04-17
P0041160,68,,4,4400,0.0,0.1598,171,194,2024-04-17
P0048417,68,,4,25100,0.0,0.2276,95,270,2024-04-17
P0039720,68,,4,13500,0.0,0.1321,119,246,2024-04-17
P0047619,68,,4,13000,0.0,0.2308,176,189,2024-04-17
P0042158,68,,4,15800,0.0,0.1556,41,324,2024-04-17
P0041271,68,,4,3200,0.0,0.2281,93,272,2024-04-17
P0042320,68,,4,40200,0.0,0.2013,177,188,2024-04-17
P0038689,68,,4,9100,0.0,0.173,173,192,2024-04-17
P0036660,68,,4,4200,0.0,0.1681,171,194,2024-04-17
P0037268,68,,4,22700,0.0,0.2109,137,403,2024-04-17
P0048473,68,,4,9500,0.0,0.1851,133,232,2024-04-17
P0048107,68,,4,38400,0.0,0.1588,97,268,2024-04-17
P0046410,68,,4,74900,0.0,0.2016,171,194,2024-04-17
P0039638,68,,4,14800,0.0,0.1623,59,306,2024-04-17
P0045793,68,,4,9800,0.0,0.166,158,207,2024-04-17
P0040187,68,,4,10600,0.0,0.2005,29,336,2024-04-17
P0046465,68,,4,2100,0.0,0.1529,151,214,2024-04-17
P0037705,68,,4,3100,0.0,0.2165,125,240,2024-04-17
P0047393,68,,4,25700,0.0,0.1383,54,311,2024-04-17
P0048633,68,,4,24500,0.0,0.2097,78,287,2024-04-17
P0042008,68,,4,36500,0.0,0.2062,163,202,2024-04-17
P0048149,68,,4,22800,0.0,0.2277,99,441,2024-04-17
P0045751,68,,4,45800,0.0,0.2194,129,236,2024-04-17
P0046465,68,,4,2100,0.0,0.1529,174,191,2024-04-17
P0038053,68,,4,16000,0.0,0.2127,62,208,2024-04-17
P0049052,68,,4,9900,0.0,0.2057,120,245,2024-04-17
P0045371,68,,4,55600,0.0,0.1759,41,324,2024-04-17
P0045853,68,,4,40200,0.0,0.1365,119,246,2024-04-17
P0044529,68,,4,9400,0.0,0.1401,25,340,2024-04-17
P0046213,68,,4,3600,0.0,0.2208,124,241,2024-04-17
P0038619,68,,4,14700,0.0,0.1499,51,219,2024-04-17
P0043346,68,,4,4700,0.0,0.1357,136,229,2024-04-17
P0045738,68,,4,32900,0.0,0.1426,170,370,2024-04-17
P0040835,68,,4,21200,0.0,0.169,122,243,2024-04-17
P0040218,68,,4,4300,0.0,0.1586,148,217,2024-04-17
P0038765,68,,4,34800,0.0,0.1561,193,347,2024-04-17
P0048945,68,,4,4300,0.0,0.1991,149,216,2024-04-17
P0049102,68,,4,18800,0.0,0.1995,84,281,2024-04-17
P0045571,68,,4,5000,0.3115,-0.2534,7,3,2024-04-17
P0045908,68,,4,6400,0.0,0.2323,24,341,2024-04-17
P0040303,68,,4,26300,0.0,0.2022,92,448,2024-04-17
P0039221,68,,4,48400,0.0,0.204,140,225,2024-04-17
P0045183,68,,4,17700,0.0,0.1953,67,298,2024-04-17
P0048098,68,,4,13700,0.0,0.185,93,272,2024-04-17
P0040652,68,,4,5800,0.0,0.2126,147,218,2024-04-17
P0050398,68,,5,5600,0.0,0.2011,92,273,2024-04-17
P0049881,68,,5,9800,0.0,0.1488,172,193,2024-04-17
P0055333,68,,5,35600,0.0,0.1313,158,382,2024-04-17
P0054914,68,,5,13000,0.0,0.2118,171,194,2024-04-17
P0050852,68,,5,17600,0.0,0.1864,2,8,2024-04-17
P0051168,68,,5,6900,0.0,0.1581,102,263,2024-04-17
P0051138,68,,5,37800,0.0,0.1874,164,376,2024-04-17
P0053412,68,,5,7200,0.0,0.1808,121,244,2024-04-17
P0050167,68,,5,17100,0.0,0.1396,51,314,2024-04-17
P0052338,68,,5,43300,0.0,0.2108,103,262,2024-04-17
P0053117,68,,5,21900,0.0,0.2025,24,516,2024-04-17
P0051718,68,,5,15800,0.0,0.1556,54,311,2024-04-17
P0050824,68,,5,4300,0.0,0.134,38,327,2024-04-17
P0050535,68,,5,13500,0.0,0.22,142,223,2024-04-17
P0049859,68,,5,8200,0.3609,-0.2956,6,4,2024-04-17
P0056131,68,,5,15700,0.0,0.2159,158,207,2024-04-17
P0051691,68,,5,18100,0.0,0.1485,67,473,2024-04-17
P0056269,68,,5,15300,0.0,0.1513,116,249,2024-04-17
P0051881,68,,5,9300,0.0,0.1569,91,274,2024-04-17
P0055589,68,,5,27100,0.0,0.1822,69,296,2024-04-17
P0051618,68,,5,13600,0.0,0.1338,82,283,2024-04-17
P0056005,68,,5,7100,0.0,0.1431,1,9,2024-04-17
P0054357,68,,5,11400,0.0,0.1534,67,298,2024-04-17
P0051740,68,,5,5000,0.0,0.2056,102,263,2024-04-17
P0050395,68,,5,19400,0.0,0.1741,49,316,2024-04-17
P0054742,68,,5,6700,0.0,0.2151,61,304,2024-04-17
P0056412,68,,5,15400,0.0,0.2192,60,305,2024-04-17
P0051228,68,,5,9600,0.471,-0.5053,6,4,2024-04-17
P0054419,68,,5,2800,0.0,0.1711,32,333,2024-04-17
P0054988,68,,5,6400,0.4112,-0.3117,5,5,2024-04-17
P0049718,68,,5,47700,0.0,0.1709,42,498,2024-04-17
P0055404,68,,5,24400,0.0,0.2141,78,287,2024-04-17
P0055667,68,,5,14100,0.0,0.1848,160,205,2024-04-17
P0051840,68,,5,7100,0.0,0.2004,55,310,2024-04-17
P0054944,68,,5,10700,0.0,0.1511,51,314,2024-04-17
P0050412,68,,5,2700,0.0,0.1515,173,192,2024-04-17
P0050602,68,,5,9000,0.0,0.1466,84,281,2024-04-17
P0051878,68,,5,8300,0.0,0.1383,86,279,2024-04-17
P0051866,68,,5,9700,0.0,0.1952,158,207,2024-04-17
P0056411,68,,5,9300,0.0,0.1768,87,278,2024-04-17
P0055508,68,,5,20600,0.0,0.2236,115,250,2024-04-17
P0050954,68,,5,8200,0.0,0.1632,88,277,2024-04-17
P0050475,68,,5,11100,0.0,0.2185,83,282,2024-04-17
P0054968,68,,5,12600,0.0,0.1485,45,320,2024-04-17
P0051107,68,,5,17800,0.0,0.2117,30,335,2024-04-17
P0050386,68,,5,8500,0.4346,-0.4054,5,5,2024-04-17
P0050706,68,,5,8700,0.0,0.2116,100,265,2024-04-17
P0049514,68,,5,6200,0.4556,-0.4594,4,6,2024-04-17
P0056391,68,,5,29300,0.0,0.1597,150,390,2024-04-17
P0049944,68,,5,4500,0.0,0.1798,166,199,2024-04-17
P0051801,68,,5,22300,0.0,0.1721,81,459,2024-04-17
P0050014,68,,5,49800,0.0,0.2045,176,364,2024-04-17
P0050875,68,,5,38900,0.0,0.1593,79,461,2024-04-17
P0055841,68,,5,15600,0.0,0.1849,169,196,2024-04-17
P0052357,68,,5,25100,0.0,0.1802,133,407,2024-04-17
P0050605,68,,5,12100,0.0,0.1473,20,345,2024-04-17
P0054846,68,,5,16100,0.0,0.1601,63,302,2024-04-17
P0052131,68,,5,29400,0.0,0.2241,105,435,2024-04-17
P0055983,68,,5,12400,0.0,0.209,63,302,2024-04-17
P0054307,68,,5,5000,0.0,0.1276,81,284,2024-04-17
P0049896,68,,5,5500,0.0,0.2067,60,305,2024-04-17
P0053040,68,,5,7100,0.314,-0.2279,6,4,2024-04-17
P0055528,68,,5,7400,0.0,0.2095,111,254,2024-04-17
P0049602,68,,5,2100,0.0,0.1205,148,217,2024-04-17
P0055957,68,,5,4800,0.0,0.2298,93,272,2024-04-17
P0049627,68,,5,10200,0.0,0.1327,29,336,2024-04-17
P0051082,68,,5,3900,0.3567,-0.3031,7,3,2024-04-17
P0056088,68,,5,9000,0.0,0.2261,171,194,2024-04-17
P0050016,68,,5,5200,0.0,0.166,55,310,2024-04-17
P0050052,68,,5,3400,0.0,0.1688,102,263,2024-04-17
P0049326,68,,5,14700,0.0,0.1465,100,265,2024-04-17
P0053933,68,,5,8700,0.0,0.2163,38,327,2024-04-17
P0054931,68,,5,6300,0.0,0.2121,166,199,2024-04-17
P0049292,68,,5,13300,0.0,0.1753,179,186,2024-04-17
P0052474,68,,5,23300,0.0,0.1761,128,412,2024-04-17
P0049776,68,,5,39400,0.0,0.1935,91,274,2024-04-17
P0051938,68,,5,24500,0.0,0.2206,138,227,2024-04-17
P0051821,68,,5,5800,0.0,0.1409,87,278,2024-04-17
P0053926,68,,5,21200,0.0,0.169,175,190,2024-04-17
P0056030,68,,5,5000,0.42,-0.4508,3,7,2024-04-17
P0052315,68,,5,7000,0.0,0.1884,164,201,2024-04-17
P0049473,68,,5,3500,0.0,0.1457,80,285,2024-04-17
P0054160,68,,5,2100,0.0,0.2214,118,247,2024-04-17
P0056184,68,,5,4800,0.0,0.1965,108,257,2024-04-17
P0055585,68,,5,5300,0.0,0.2043,174,191,2024-04-17
P0052406,68,,5,8100,0.0,0.1623,170,195,2024-04-17
P0063992,68,,6,30100,0.0,0.164,243,297,2024-04-17
P0067025,68,,6,16700,0.0,0.1849,86,279,2024-04-17
P0058071,68,,6,34600,0.0,0.2116,31,334,2024-04-17
P0071055,68,,6,4600,0.0,0.2291,70,295,2024-04-17
P0060985,68,,6,9400,0.0,0.1584,46,319,2024-04-17
P0062950,68,,6,6700,0.0,0.2158,120,245,2024-04-17
P0062223,68,,6,6200,0.0,0.1994,153,212,2024-04-17
P0065250,68,,6,12100,0.0,0.1997,109,256,2024-04-17
P0067642,68,,6,19500,0.0,0.1408,137,228,2024-04-17
P0057537,68,,6,32800,0.0,0.1987,48,317,2024-04-17
P0062658,68,,6,38800,0.0,0.1527,147,218,2024-04-17
P0060031,68,,6,27800,0.0,0.1592,32,333,2024-04-17
P0067940,68,,6,5800,0.0,0.1269,155,210,2024-04-17
P0061977,68,,6,16100,0.0,0.1559,66,299,2024-04-17
P0061209,68,,6,13600,0.0,0.1869,40,325,2024-04-17
P0066497,68,,6,6500,0.0,0.1478,84,186,2024-04-17
P0067126,68,,6,3100,0.0,0.1884,132,233,2024-04-17
P0064364,68,,6,54600,0.0,0.145,117,248,2024-04-17
P0065588,68,,6,13800,0.4228,-0.3414,6,4,2024-04-17
P0060011,68,,6,9100,0.0,0.1762,27,338,2024-04-17
P0062057,68,,6,5900,0.0,0.2069,65,300,2024-04-17
P0063090,68,,6,32900,0.0,0.2206,221,319,2024-04-17
P0062843,68,,6,29300,0.0,0.2145,169,196,2024-04-17
P0070265,68,,6,10700,0.0,0.1293,22,343,2024-04-17
P0060325,68,,6,28900,0.0,0.1969,113,252,2024-04-17
P0070140,68,,6,24100,0.426,-0.4529,1,6,2024-04-17
P0069205,68,,6,35500,0.0,0.1972,73,292,2024-04-17
P0060093,68,,6,9500,0.0,0.1836,33,332,2024-04-17
P0063864,68,,6,31300,0.0,0.1711,36,329,2024-04-17
P0065907,68,,6,11100,0.0,0.1695,93,272,2024-04-17
P0060239,68,,6,4600,0.421,-0.36,4,6,2024-04-17
P0060857,68,,6,43600,0.0,0.143,21,159,2024-04-17
P0000701,68,,1,1600,0.0,0.1206,179,186,2024-04-18
P0003954,68,,1,3800,0.0,0.1392,46,319,2024-04-18
P0007474,68,,1,9200,0.0,0.2178,139,226,2024-04-18
P0005177,68,,1,14600,0.0,0.1685,117,248,2024-04-18
P0002306,68,,1,7300,0.0,0.2234,170,195,2024-04-18
P0003016,68,,1,13200,0.0,0.1429,16,349,2024-04-18
P0001749,68,,1,39200,0.0,0.1391,122,243,2024-04-18
P0006768,68,,1,9900,0.0,0.1634,112,253,2024-04-18
P0002076,68,,1,22300,0.0,0.2262,101,439,2024-04-18
P0002247,68,,1,38400,0.0,0.1785,89,451,2024-04-18
P0008962,68,,1,16900,0.0,0.1972,117,248,2024-04-18
P0001770,68,,1,7700,0.0,0.2045,161,204,2024-04-18
P0001785,68,,1,3700,0.0,0.1922,94,271,2024-04-18
P0008030,68,,1,2600,0.0,0.1792,123,242,2024-04-18
P0009188,68,,1,7300,0.0,0.2056,125,240,2024-04-18
P0000035,68,,1,9900,0.0,0.1631,169,196,2024-04-18
P0005242,68,,1,11000,0.4738,-0.4738,5,5,2024-04-18
P0000893,68,,1,4300,0.0,0.2172,54,311,2024-04-18
P0008939,68,,1,25100,0.0,0.1889,101,264,2024-04-18
P0007832,68,,1,12000,0.0,0.1701,57,308,2024-04-18
P0007527,68,,1,11400,0.367,-0.2852,5,5,2024-04-18
P0003759,68,,1,4100,0.0,0.2,174,191,2024-04-18
P0000533,68,,1,12200,0.0,0.1497,101,264,2024-04-18
P0005449,68,,1,6800,0.0,0.1918,180,185,2024-04-18
P0004207,68,,1,6200,0.0,0.2284,171,194,2024-04-18
P0001687,68,,1,47700,0.0,0.226,141,399,2024-04-18
P0004242,68,,1,6300,0.0,0.1567,47,318,2024-04-18
P0001170,68,,1,10200,0.0,0.134,179,186,2024-04-18
P0001777,68,,1,2400,0.0,0.1717,169,196,2024-04-18
P0004310,68,,1,35500,0.0,0.2164,23,342,2024-04-18
P0000787,68,,1,10900,0.0,0.2287,54,311,2024-04-18
P0001331,68,,1,7500,0.0,0.2237,112,253,2024-04-18
P0008964,68,,1,1800,0.0,0.1511,116,249,2024-04-18
P0008453,68,,1,5200,0.0,0.2104,92,273,2024-04-18
P0008682,68,,1,11300,0.0,0.1996,30,335,2024-04-18
P0005979,68,,1,9500,0.0,0.1357,132,233,2024-04-18
P0005650,68,,1,4200,0.0,0.1683,56,309,2024-04-18
P0008823,68,,1,8700,0.4219,-0.3731,4,6,2024-04-18
P0008465,68,,1,18400,0.0,0.1749,126,239,2024-04-18
P0004522,68,,1,13800,0.0,0.2056,41,324,2024-04-18
P0003185,68,,1,10300,0.0,0.1536,2,8,2024-04-18
P0001154,68,,1,7500,0.4376,-0.4468,6,4,2024-04-18
P0001723,68,,1,11600,0.0,0.1941,52,313,2024-04-18
P0006657,68,,1,12800,0.0,0.2134,19,346,2024-04-18
P0004771,68,,1,36100,0.0,0.1789,124,416,2024-04-18
P0005705,68,,1,7200,0.0,0.2251,73,292,2024-04-18
P0000928,68,,1,16700,0.0,0.2255,38,327,2024-04-18
P0004698,68,,1,31100,0.0,0.1497,48,317,2024-04-18
P0006191,68,,1,1600,0.0,0.1356,50,315,2024-04-18
P0008307,68,,1,13800,0.0,0.1588,151,214,2024-04-18
P0000534,68,,1,9500,0.0,0.2261,91,274,2024-04-18
P0002103,68,,1,4600,0.0,0.2161,153,212,2024-04-18
P0006002,68,,1,11700,0.0,0.2289,30,335,2024-04-18
P0006211,68,,1,10500,0.0,0.164,119,246,2024-04-18
P0003561,68,,1,6300,0.0,0.1849,18,347,2024-04-18
P0003940,68,,1,10500,0.0,0.2258,113,252,2024-04-18
P0002638,68,,1,4200,0.0,0.1814,82,283,2024-04-18
P0000380,68,,1,18000,0.0,0.2278,61,304,2024-04-18
P0003636,68,,1,14300,0.0,0.1545,47,318,2024-04-18
P0001944,68,,1,11700,0.0,0.1894,75,290,2024-04-18
P0005058,68,,1,6100,0.0,0.1561,28,337,2024-04-18
P0003371,68,,1,3800,0.0,0.1368,140,225,2024-04-18
P0000180,68,,1,13300,0.4377,-0.4094,6,4,2024-04-18
P0003945,68,,1,10800,0.0,0.1409,77,288,2024-04-18
P0000014,68,,1,17400,0.0,0.1326,156,384,2024-04-18
P0000450,68,,1,6500,0.4863,-0.6237,7,3,2024-04-18
P0008991,68,,1,25200,0.0,0.1662,155,385,2024-04-18
P0002029,68,,1,20500,0.0,0.2121,35,505,2024-04-18
P0002459,68,,1,6400,0.0,0.2177,161,204,2024-04-18
P0001040,68,,1,31600,0.0,0.1772,159,381,2024-04-18
P0002624,68,,1,47900,0.0,0.1981,117,423,2024-04-18
P0004647,68,,1,42400,0.0,0.2017,112,253,2024-04-18
P0004200,68,,1,15400,0.0,0.1894,77,288,2024-04-18
P0001094,68,,1,3100,0.0,0.2413,103,262,2024-04-18
P0001440,68,,1,3100,0.0,0.2271,163,202,2024-04-18
P0004836,68,,1,8600,0.0,0.1658,101,264,2024-04-18
P0007662,68,,1,12200,0.0,0.2091,56,309,2024-04-18
P0005068,68,,1,14100,0.0,0.1632,111,254,2024-04-18
P0008226,68,,1,30200,0.0,0.2213,109,256,2024-04-18
P0002599,68,,1,3400,0.0,0.2306,70,295,2024-04-18
P0007692,68,,1,46200,0.0,0.1645,36,504,2024-04-18
P0001887,68,,1,26000,0.0,0.1567,105,260,2024-04-18
P0007511,68,,1,12400,0.4123,-0.4511,4,6,2024-04-18
P0006968,68,,1,5200,0.0,0.1554,131,234,2024-04-18
P0008919,68,,1,2900,0.0,0.1407,81,284,2024-04-18
P0007251,68,,1,7000,0.0,0.1684,56,309,2024-04-18
P0003593,68,,1,2900,0.0,0.161,137,228,2024-04-18
P0001594,68,,1,6200,0.0,0.1921,116,249,2024-04-18
P0006915,68,,1,29300,0.0,0.1511,78,287,2024-04-18
P0001827,68,,1,9600,0.0,0.1725,162,203,2024-04-18
P0008529,68,,1,3100,0.0,0.2248,160,205,2024-04-18
P0005703,68,,1,41500,0.0,0.2265,95,445,2024-04-18
P0007253,68,,1,6500,0.0,0.1355,137,228,2024-04-18
P0008059,68,,1,4600,0.0,0.1904,51,314,2024-04-18
P0000330,68,,1,8700,0.4935,-0.6833,7,3,2024-04-18
P0003120,68,,1,23500,0.0,0.14,73,467,2024-04-18
P0001845,68,,1,31100,0.0,0.166,117,248,2024-04-18
P0002358,68,,1,3900,0.0,0.1623,144,221,2024-04-18
P0004336,68,,1,3300,0.0,0.1297,140,225,2024-04-18
P0000094,68,,1,29000,0.0,0.1821,46,319,2024-04-18
P0000861,68,,1,10700,0.0,0.1805,98,267,2024-04-18
P0003072,68,,1,8100,0.0,0.1809,64,301,2024-04-18
P0003992,68,,1,40600,0.0,0.2164,126,414,2024-04-18
P0002198,68,,1,18400,0.0,0.1424,2,8,2024-04-18
P0004359,68,,1,4700,0.0,0.1636,176,189,2024-04-18
P0008493,68,,1,24800,0.0,0.143,107,433,2024-04-18
P0004740,68,,1,3900,0.0,0.1367,87,278,2024-04-18
P0006963,68,,1,4200,0.0,0.1924,105,260,2024-04-18
P0003432,68,,1,2400,0.0,0.2017,114,251,2024-04-18
P0003355,68,,1,14000,0.0,0.156,114,251,2024-04-18
P0000659,68,,1,20400,0.0,0.1905,113,252,2024-04-18
P0005572,68,,1,23900,0.0,0.1913,156,209,2024-04-18
P0003597,68,,1,8400,0.0,0.1998,172,193,2024-04-18
P0007381,68,,1,8300,0.0,0.1636,158,207,2024-04-18
P0003318,68,,1,29400,0.0,0.1834,68,472,2024-04-18
P0005952,68,,1,29000,0.0,0.1774,44,321,2024-04-18
P0006411,68,,1,17400,0.0,0.2225,116,249,2024-04-18
P0001560,68,,1,13300,0.0,0.2018,123,242,2024-04-18
P0001667,68,,1,15000,0.0,0.2189,135,230,2024-04-18
P0001651,68,,1,21600,0.0,0.1692,86,279,2024-04-18
P0006436,68,,1,16300,0.0,0.1963,79,286,2024-04-18
P0007747,68,,1,13500,0.0,0.1706,154,211,2024-04-18
P0000873,68,,1,7000,0.0,0.215,63,302,2024-04-18
P0001311,68,,1,8900,0.0,0.1546,77,288,2024-04-18
P0009191,68,,1,15100,0.0,0.213,118,247,2024-04-18
P0000158,68,,1,47200,0.0,0.2207,122,418,2024-04-18
P0004635,68,,1,6300,0.0,0.146,92,273,2024-04-18
P0008068,68,,1,11300,0.0,0.1494,58,307,2024-04-18
P0000668,68,,1,6800,0.3798,-0.2474,7,3,2024-04-18
P0008874,68,,1,2800,0.0,0.2157,131,234,2024-04-18
P0006782,68,,1,3100,0.0,0.2042,125,240,2024-04-18
P0002280,68,,1,4000,0.0,0.1832,160,205,2024-04-18
P0004033,68,,1,11100,0.4196,-0.3685,7,3,2024-04-18
P0002938,68,,1,47200,0.0,0.1785,138,402,2024-04-18
P0003390,68,,1,6700,0.0,0.1985,58,307,2024-04-18
P0002064,68,,1,1600,0.0,0.1619,178,187,2024-04-18
P0004721,68,,1,33700,0.0,0.2013,172,368,2024-04-18
P0006801,68,,1,5300,0.0,0.2113,75,290,2024-04-18
P0004060,68,,1,3500,0.0,0.1243,60,305,2024-04-18
P0007208,68,,1,21900,0.0,0.1464,133,407,2024-04-18
P0006194,68,,1,13900,0.0,0.1471,170,195,2024-04-18
P0010712,68,,2,23600,0.0,0.2179,135,230,2024-04-18
P0014355,68,,2,36900,0.0,0.2315,40,325,2024-04-18
P0018780,68,,2,13900,0.0,0.1412,55,310,2024-04-18
P0015161,68,,2,41700,0.0,0.2223,114,251,2024-04-18
P0011548,68,,2,27200,0.0,0.176,125,415,2024-04-18
P0014329,68,,2,54300,0.0,0.1515,157,208,2024-04-18
P0018632,68,,2,32000,0.0,0.1951,31,509,2024-04-18
P0015599,68,,2,3600,0.0,0.1658,159,206,2024-04-18
P0020005,68,,2,12700,0.0,0.1472,156,384,2024-04-18
P0016664,68,,2,11800,0.0,0.2175,17,348,2024-04-18
P0012200,68,,2,27600,0.0,0.1898,93,272,2024-04-18
P0009516,68,,2,12900,0.0,0.1829,147,218,2024-04-18
P0010115,68,,2,22000,0.0,0.2177,136,404,2024-04-18
P0017136,68,,2,20800,0.0,0.1573,43,322,2024-04-18
P0015438,68,,2,8900,0.0,0.1817,134,231,2024-04-18
P0011172,68,,2,17200,0.0,0.2042,162,203,2024-04-18
P0013019,68,,2,12600,0.0,0.2208,42,323,2024-04-18
P0019887,68,,2,31700,0.0,0.1603,110,255,2024-04-18
P0015354,68,,2,22800,0.0,0.1468,60,305,2024-04-18
P0010515,68,,2,23800,0.0,0.2036,104,261,2024-04-18
P0014746,68,,2,10100,0.0,0.2088,43,322,2024-04-18
P0009431,68,,2,21300,0.0,0.2246,38,327,2024-04-18
P0011885,68,,2,17200,0.0,0.2121,81,284,2024-04-18
P0015461,68,,2,15000,0.0,0.1718,119,151,2024-04-18
P0014896,68,,2,13000,0.0,0.2064,118,247,2024-04-18
P0015824,68,,2,44600,0.0,0.1401,92,448,2024-04-18
P0017377,68,,2,17400,0.3009,-0.1132,4,6,2024-04-18
P0014357,68,,2,14400,0.0,0.2202,101,264,2024-04-18
P0011129,68,,2,8200,0.0,0.2133,127,238,2024-04-18
P0018726,68,,2,20200,0.0,0.2054,24,341,2024-04-18
P0014886,68,,2,28000,0.0,0.2264,82,283,2024-04-18
P0012121,68,,2,8500,0.0,0.1669,29,336,2024-04-18
P0017994,68,,2,37800,0.0,0.1334,250,290,2024-04-18
P0014621,68,,2,7500,0.0,0.1361,73,292,2024-04-18
P0015425,68,,2,7700,0.0,0.2103,29,336,2024-04-18
P0013181,68,,2,52800,0.0,0.1548,89,276,2024-04-18
P0015012,68,,2,13100,0.0,0.21,53,312,2024-04-18
P0009268,68,,2,31500,0.0,0.1444,146,394,2024-04-18
P0016151,68,,2,34500,0.0,0.2029,56,309,2024-04-18
P0016900,68,,2,15400,0.0,0.2062,24,246,2024-04-18
